word,source,level,letters,syllables,morphemes,aoa,imageability,wcbc_freq,tasa_freq,childes_freq,consistency,class,count
if,fry,k,2,1,1,3.3333333333333335,1.4,428,6614,4501,1,closed,3
in,fry,k,2,1,1,2,1.7,2012,35743,8357,0.897183099,closed,3
into,fry,k,4,2,2,8,NA,405,6194,1986,0.455456538,closed,5
is,fry,k,2,1,1,6.75,1.2,1304,22752,8304,0.029182879,closed,5
it,fry,k,2,1,1,3,1.6,1562,35517,9641,0.976744186,closed,3
its,fry,k,3,1,1,4,NA,351,1360,547,1,closed,3
like,fry,k,4,1,1,5.333333333333333,2.7,559,8796,7086,1,closed,3
long,fry,k,4,1,1,5.333333333333333,3.6,222,3210,1898,0.135135135,open,3
look,fry,k,4,1,1,4,3.9,214,5445,5607,0.96969697,open,4
made,fry,k,4,1,1,3,2.1,190,3547,2136,0.923076923,open,3
make,fry,k,4,1,1,8.666666666666666,2.8,231,4091,4343,0.966666667,open,3
many,fry,k,4,2,1,2,NA,93,3156,1576,0.485614931,closed,5
may,fry,k,3,1,1,4,3.2,92,1904,883,0.959349593,closed,4
more,fry,k,4,1,1,2,NA,248,3535,5000,1,closed,3
my,fry,k,2,1,1,2,1.7,1104,10595,6232,0.686046512,closed,4
no,fry,k,2,1,1,6,2.1,531,6965,8648,0.320135364,closed,3
not,fry,k,3,1,1,7,2,829,13592,6562,0.954545455,closed,3
now,fry,k,3,1,1,2,1.9,396,5918,6070,0.515555556,closed,4
number,fry,k,6,2,2,5.111111111111111,NA,14,319,640,0.997523526,open,3
of,fry,k,2,1,1,5.5,1.5,2080,37988,6665,0.142857143,closed,5
on,fry,k,2,1,1,4.25,1.9,1390,20829,7975,0.40023753,closed,3
one,fry,k,3,1,1,3.3333333333333335,4.9,675,10518,7257,0.157894737,closed,5
or,fry,k,2,1,1,5,1.4,287,5020,3684,0.884318766,closed,4
other,fry,k,5,2,1,3.3333333333333335,NA,166,4085,3758,0.622396623,closed,4
out,fry,k,3,1,1,3.8,2.2,648,10800,5624,0.993150685,closed,4
part,fry,k,4,1,1,5.75,3.3,16,1050,1325,0.838709677,open,2
people,fry,k,6,2,1,2,NA,97,5365,2128,0.625,open,4
said,fry,k,4,1,2,5.333333333333333,2.1,1395,32326,3064,0.1,open,5
see,fry,k,3,1,1,6,3,376,7814,7007,0.926267281,open,4
she,fry,k,3,1,1,2,3.8,1417,21964,4539,0.204887628,closed,4
so,fry,k,2,1,1,4.5,1.7,821,8343,5354,0.320135364,closed,3
some,fry,k,4,1,1,5.333333333333333,2,305,6404,5728,0.340909091,closed,4
than,fry,k,4,1,1,5,1.6,102,2212,1401,0.74267101,closed,2
that,fry,k,4,1,1,6,2,1280,21483,9160,0.103448276,closed,3
the,fry,k,3,1,1,3,1.3,9394,157423,9746,0.204887628,closed,5
their,fry,k,5,1,1,2,1.9,322,4030,1544,0.6,closed,3
them,fry,k,4,1,1,2,2.5,450,6870,5162,0.568345324,closed,3
then,fry,k,4,1,1,5.714285714285714,1.5,587,9965,4775,0.746527778,closed,3
there,fry,k,5,1,1,6,NA,634,10264,7192,0.6,closed,4
these,fry,k,5,1,1,6,1.6,73,2205,3896,1,closed,3
they,fry,k,4,1,1,4,2.3,1043,18450,5266,0.4,closed,4
this,fry,k,4,1,1,5,1.8,509,10480,7903,0.859922179,closed,3
time,fry,k,4,1,1,6.181818181818182,4.2,390,5734,3695,1,open,3
to,fry,k,2,1,1,4,1.4,3772,71163,9138,0.010152284,closed,5
two,fry,k,3,1,1,2,4.8,240,3602,4509,0.010152284,closed,5
up,fry,k,2,1,1,5.666666666666667,3.8,852,12286,6737,0.96969697,closed,3
use,fry,k,3,1,1,4.5,NA,35,1576,2041,0.7,open,4
was,fry,k,3,1,1,2,1.4,1766,31825,5686,0.05,closed,5
water,fry,k,5,2,1,4,NA,111,3435,2442,0.513270626,open,5
way,fry,k,3,1,1,6,2.3,243,4127,3466,0.959349593,open,4
we,fry,k,2,1,1,7,2.3,569,11367,6526,0.204887628,closed,4
were,fry,k,4,1,1,6,1.5,492,8631,3176,0.04,closed,5
what,fry,k,4,1,1,3.3333333333333335,1.4,665,12692,8682,0.051724138,closed,5
when,fry,k,4,1,1,7,1.7,643,9441,4713,0.746527778,closed,4
which,fry,k,5,1,1,6,1.6,74,1325,1933,1,closed,3
who,fry,k,3,1,1,3,1.5,334,3676,4031,0.010152284,closed,5
will,fry,k,4,1,1,6.571428571428571,2.6,491,9126,3796,0.979591837,closed,3
with,fry,k,4,1,1,4.5,1.6,1077,13376,6588,0.545454545,closed,3
words,fry,k,5,1,2,NA,NA,22,885,550,0.125,open,3
would,fry,k,5,1,1,8.5,1.6,380,6996,3355,0.666666667,closed,5
write,fry,k,5,1,1,2,4.8,25,743,864,1,open,4
you,fry,k,3,1,1,6,3.1,2217,39429,10398,0.333333333,closed,4
your,fry,k,4,1,1,2,NA,508,7775,6703,0.072727273,closed,4
after,fry,g1,5,2,1,5.571428571428571,NA,188,3176,2101,0.997523526,closed,3
again,fry,g1,5,2,1,4,NA,208,3040,3365,0.16545237,open,5
air,fry,g1,3,1,1,8,4,66,1245,581,1,open,2
also,fry,g1,4,2,1,4,NA,27,1175,723,0.293580154,open,3
America,fry,g1,NA,NA,NA,NA,NA,NA,NA,NA,NA,open,1
animal,fry,g1,6,3,1,2,NA,10,532,613,0.628510436,open,3
another,fry,g1,7,3,1,3,NA,112,1912,3568,0.604491035,closed,3
answer,fry,g1,6,2,1,6.5,NA,34,574,279,0.868859031,open,3
any,fry,g1,3,2,1,3.3333333333333335,NA,99,1937,2839,0.485614931,closed,4
around,fry,g1,6,2,1,4.666666666666667,NA,180,3683,2636,0.656523798,closed,3
ask,fry,g1,3,1,1,2,2.7,65,914,1130,1,open,3
away,fry,g1,4,2,1,2,NA,254,3640,2904,0.652458758,closed,4
back,fry,g1,4,1,1,5.454545454545454,5,387,5839,4594,1,closed,3
because,fry,g1,7,2,1,2,NA,123,2015,4531,0.352443814,closed,4
before,fry,g1,6,2,1,5.5,NA,126,2378,1852,0.705214925,closed,4
big,fry,g1,3,1,1,2,4.5,386,5137,4630,0.972222222,open,3
boy,fry,g1,3,1,1,3,6.2,128,2241,2885,0.952380952,open,3
came,fry,g1,4,1,1,2,2.4,312,4613,1877,1,open,3
change,fry,g1,6,1,1,3.6666666666666665,3.2,24,568,643,0.888888889,open,3
different,fry,g1,9,2,2,2,NA,35,1189,1376,0.698387965,open,3
does,fry,g1,4,1,2,2,1.6,99,1655,4077,0.125,closed,5
end,fry,g1,3,1,1,4.857142857142857,3,88,1007,1208,1,open,1
even,fry,g1,4,2,1,4,NA,136,2247,1551,0.357230265,open,3
follow,fry,g1,6,2,1,6.571428571428571,NA,42,315,184,0.525027149,open,2
form,fry,g1,4,1,1,6.833333333333333,2.5,5,162,51,0.666666667,open,1
found,fry,g1,5,1,1,5,2.7,120,1700,1397,0.96,open,3
give,fry,g1,4,1,1,4,2.8,100,1570,3245,0.238095238,open,4
good,fry,g1,4,1,1,5.6,2.6,332,4653,5602,0.537037037,open,4
great,fry,g1,5,1,1,4,2.5,128,1270,1312,0.096774194,open,3
hand,fry,g1,4,1,1,6,6.4,66,1454,1914,0.913461538,open,2
help,fry,g1,4,1,1,6.5,2.8,152,3302,2631,1,open,3
here,fry,g1,4,1,1,2,1.8,277,4731,7116,0.36,closed,4
home,fry,g1,4,1,1,3.3333333333333335,5.7,262,3710,2555,0.659090909,open,2
house,fry,g1,5,1,1,7.833333333333333,NA,302,4070,3076,0.939393939,open,4
just,fry,g1,4,1,1,3.7142857142857144,1.8,447,6239,5575,1,open,3
kind,fry,g1,4,1,1,3.5,2.7,49,1044,2550,0.523809524,open,4
know,fry,g1,4,1,1,3,2.4,250,5664,6539,0.475555556,open,5
land,fry,g1,4,1,1,3.75,6,24,757,283,0.913461538,open,1
large,fry,g1,5,1,1,2,4.1,29,720,116,1,open,3
learn,fry,g1,5,1,1,3,2.9,16,717,444,1,open,4
letter,fry,g1,6,2,1,6.4,NA,22,438,496,0.675791037,open,2
line,fry,g1,4,1,1,7.076923076923077,5.5,45,561,444,0.95,open,1
little,fry,g1,6,2,1,5.666666666666667,NA,923,6326,5448,0.78402608,closed,4
live,fry,g1,4,1,1,6.666666666666667,3.5,50,1479,858,0.238095238,open,3
man,fry,g1,3,1,1,6.666666666666667,6.2,183,4272,1666,0.74267101,open,3
me,fry,g1,2,1,1,3,3.5,738,9446,7555,0.204887628,closed,4
means,fry,g1,5,1,2,10,NA,30,413,796,1,open,1
men,fry,g1,3,1,1,2,5.4,35,1413,280,0.746527778,open,2
most,fry,g1,4,1,1,3.3333333333333335,2.3,76,1308,437,0.741935484,closed,3
mother,fry,g1,6,2,1,5.75,NA,286,4365,1123,0.622396623,open,5
move,fry,g1,4,1,1,5.714285714285714,3.2,38,1155,1423,0.137931034,open,4
much,fry,g1,4,1,1,2,2.2,126,2493,2180,1,closed,3
must,fry,g1,4,1,1,4,1.9,139,2444,1176,1,closed,3
name,fry,g1,4,1,1,8,4.2,100,1637,2324,1,open,2
need,fry,g1,4,1,1,3,2.4,69,1841,3395,1,open,1
new,fry,g1,3,1,1,2,3,187,2618,2016,0.974025974,open,4
off,fry,g1,3,1,1,4.222222222222222,2.6,218,2886,4167,0.615384615,closed,4
old,fry,g1,3,1,1,2,4.3,321,3271,1471,1,open,4
only,fry,g1,4,2,1,5,NA,129,2762,2001,0.452820169,open,5
our,fry,g1,3,1,1,4,1.8,192,2239,1958,0.036363636,closed,4
over,fry,g1,4,2,1,4.666666666666667,NA,301,4574,4670,0.657591208,closed,4
page,fry,g1,4,1,1,5.333333333333333,5.9,36,316,912,1,open,1
picture,fry,g1,7,2,1,5.333333333333333,NA,31,1106,1462,0.811965812,open,4
place,fry,g1,5,1,1,7,3.7,98,2146,1272,1,open,3
play,fry,g1,4,1,1,4.5,4.5,135,1961,4446,0.959349593,open,3
point,fry,g1,5,1,1,4.5,5.2,12,213,321,1,open,1
put,fry,g1,3,1,1,2,2.2,189,4176,6124,0.114285714,open,5
read,fry,g1,4,1,1,2,NA,80,1543,2365,0.082191781,open,3
right,fry,g1,5,1,1,5.8,3.6,250,4138,6474,1,open,4
same,fry,g1,4,1,1,2,2.4,45,1456,1365,1,open,2
say,fry,g1,3,1,1,4,2.8,190,2622,4266,0.959349593,open,4
sentence,fry,g1,8,2,1,4,NA,2,335,46,0.789930556,open,1
set,fry,g1,3,1,1,7.444444444444445,3.7,43,868,971,1,open,1
should,fry,g1,6,1,1,5,1.9,106,1408,2421,0.333333333,closed,3
show,fry,g1,4,1,1,3.6666666666666665,4,82,1301,2425,0.475555556,open,4
small,fry,g1,5,1,1,2,4.2,120,1621,1015,0.972972973,open,3
sound,fry,g1,5,1,1,8.3,3.5,60,889,674,0.96,open,1
spell,fry,g1,5,1,1,8.833333333333334,2.9,8,53,270,0.9,open,1
still,fry,g1,5,1,1,6.666666666666667,2.8,132,2287,2153,0.979591837,closed,1
study,fry,g1,5,2,1,6.333333333333333,NA,1,157,110,0.710301946,open,1
such,fry,g1,4,1,1,4.666666666666667,1.7,61,757,594,1,closed,2
take,fry,g1,4,1,1,5.6923076923076925,2.8,162,3396,4654,0.966666667,open,3
tell,fry,g1,4,1,1,8.2,2.5,149,3312,3609,0.9,open,3
things,fry,g1,6,1,2,7.333333333333333,NA,178,3833,2489,1,open,2
think,fry,g1,5,1,1,3.6,2.6,238,4083,4831,0.952380952,open,3
three,fry,g1,5,1,1,2,5.3,161,1686,2817,0.926267281,closed,3
through,fry,g1,7,1,1,6.4,1.9,208,2046,1684,0.173913043,closed,3
too,fry,g1,3,1,1,3.3333333333333335,1.3,317,5194,5455,0.707602339,closed,4
try,fry,g1,3,1,1,6.333333333333333,2,80,1079,2381,0.686046512,open,4
turn,fry,g1,4,1,1,6.444444444444445,3.9,70,825,2705,1,open,1
us,fry,g1,2,1,1,4,2,167,2789,1940,NA,closed,3
very,fry,g1,4,2,1,5.333333333333333,NA,368,4611,3194,0.630493855,open,4
want,fry,g1,4,1,1,4,2.4,167,4267,7338,0.066666667,open,4
well,fry,g1,4,1,1,8.4,3.3,255,3136,4490,0.9,open,3
went,fry,g1,4,1,1,4,1.6,355,5767,2909,1,open,3
where,fry,g1,5,1,1,4,1.9,304,3962,5440,0.6,closed,5
why,fry,g1,3,1,1,4.666666666666667,1.7,159,3229,4783,0.686046512,closed,4
work,fry,g1,4,1,1,4.5,3.9,77,2422,1858,0.692307692,open,4
world,fry,g1,5,1,1,8,6.5,94,822,342,1,open,4
years,fry,g1,5,1,2,2,NA,35,1180,380,0.583333333,open,3
above,fry,g2,5,2,1,3.6,NA,31,433,197,0.292887435,open,3
add,fry,g2,3,1,1,5,3.3,3,103,125,1,open,1
almost,fry,g2,6,2,1,2,NA,64,907,1377,0.621497774,open,3
along,fry,g2,5,2,1,7.5,NA,135,1248,474,0.212079354,closed,2
always,fry,g2,6,2,1,2,NA,130,1760,1125,0.674129353,closed,4
began,fry,g2,5,2,1,2,NA,88,1733,102,0.227618599,open,2
begin,fry,g2,5,2,1,2,NA,8,257,82,0.243304691,open,2
being,fry,g2,5,2,2,5.333333333333333,NA,49,857,849,0.602443814,closed,2
below,fry,g2,5,2,1,7,NA,16,388,64,0.555961193,closed,2
between,fry,g2,7,2,1,2,NA,19,537,272,0.705214925,closed,2
book,fry,g2,4,1,1,9.333333333333334,6.3,81,1267,2905,0.96969697,open,1
both,fry,g2,4,1,1,2,2.3,49,814,1073,0.1,closed,5
car,fry,g2,3,1,1,4.666666666666667,6.9,121,1603,2821,0.93148148099999994,open,2
carry,fry,g2,5,2,1,7.555555555555555,NA,23,339,560,0.485614931,open,4
children,fry,g2,8,2,1,2,NA,85,1425,600,0.715103911,open,3
city,fry,g2,4,2,1,2,NA,60,830,236,0.736252425,open,3
close,fry,g2,5,1,1,5.8,3.7,38,726,1458,0.25,open,1
country,fry,g2,7,2,1,2,NA,19,451,168,0.483757877,open,4
cut,fry,g2,3,1,1,7.181818181818182,5.1,31,762,1283,0.885714286,open,3
don't,fry,g2,5,1,2,2,NA,NA,5101,7721,0.285714286,open,3
earth,fry,g2,5,1,1,2.5,6.5,11,829,93,0.833333333,open,3
eat,fry,g2,3,1,1,5.333333333333333,4.8,148,2135,4176,0.741935484,open,3
enough,fry,g2,6,2,1,2,NA,80,1279,1491,0.049698719,closed,4
every,fry,g2,5,2,1,2,NA,113,1699,796,0.721457114,closed,4
example,fry,g2,7,3,1,5,NA,2,87,27,0.554926957,open,2
eyes,fry,g2,4,1,2,6,NA,103,1851,1275,1,open,3
face,fry,g2,4,1,1,7.888888888888889,6.4,54,1294,1349,1,open,1
family,fry,g2,6,3,1,5.75,NA,47,1035,343,0.584356508,open,3
far,fry,g2,3,1,1,2,3.5,57,1135,671,0.93148148099999994,open,3
father,fry,g2,6,2,1,7.2,NA,63,2911,408,0.513270626,open,4
feet,fry,g2,4,1,1,2,6.7,108,1026,1131,0.952380952,open,2
few,fry,g2,3,1,1,2,2.7,29,1225,671,0.974025974,closed,3
food,fry,g2,4,1,1,2,6,68,1646,1763,0.092592593,open,2
four,fry,g2,4,1,1,2,5.9,79,764,2078,0.345454545,closed,4
girl,fry,g2,4,1,1,2,6.3,81,1400,1998,1,open,3
got,fry,g2,3,1,1,4,1.8,243,4405,5497,0.954545455,open,3
group,fry,g2,5,1,1,2,5.2,NA,354,183,0.75,open,2
grow,fry,g2,4,1,1,2,3.9,45,919,462,0.475555556,open,3
hard,fry,g2,4,1,1,6.571428571428571,3.3,79,1697,1690,0.92,open,2
head,fry,g2,4,1,1,7.25,6.8,131,2044,2016,0.917808219,open,5
hear,fry,g2,4,1,1,3,3.3,117,1312,1979,0.586206897,open,2
high,fry,g2,4,1,1,7.111111111111111,NA,93,994,750,0.983050847,open,1
idea,fry,g2,4,3,1,4.666666666666667,NA,37,691,1113,0.280207156,open,2
important,fry,g2,9,3,1,3,NA,52,569,167,0.835452522,open,1
Indian,fry,g2,NA,NA,NA,NA,NA,NA,NA,NA,NA,open,1
it's,fry,g2,4,1,2,2,NA,NA,3417,6725,1,open,1
keep,fry,g2,4,1,1,7.1,2.8,71,1605,1814,1,open,3
last,fry,g2,4,1,1,8.5,3,114,1960,1774,1,closed,1
late,fry,g2,4,1,1,7,3.7,36,562,455,1,open,1
leave,fry,g2,5,1,1,6.571428571428571,3.9,51,712,1698,1,open,1
left,fry,g2,4,1,1,4.5,4,116,1766,1090,1,open,1
let,fry,g2,3,1,1,6,1.9,119,2194,3599,1,open,3
life,fry,g2,4,1,1,4.5,3.9,46,763,230,1,open,1
light,fry,g2,5,1,1,6,5.3,59,1163,1289,1,open,3
list,fry,g2,4,1,1,9,4.9,16,305,120,0.823529412,open,1
might,fry,g2,5,1,1,6.666666666666667,2,57,1229,1610,1,closed,1
mile,fry,g2,4,1,1,5,4.7,8,72,15,1,open,1
miss,fry,g2,4,1,1,3,2.6,131,NA,624,1,open,1
mountains,fry,g2,9,2,2,NA,NA,22,273,53,0.633372503,open,1
near,fry,g2,4,1,1,3,3.3,32,1050,446,0.586206897,closed,2
never,fry,g2,5,2,1,2,NA,209,2418,1426,0.675791037,closed,3
next,fry,g2,4,1,1,2,2.2,143,2501,1854,1,closed,1
night,fry,g2,5,1,1,2,5.8,268,2087,1671,1,open,3
often,fry,g2,5,2,1,2,NA,16,513,122,0.469072165,open,4
once,fry,g2,4,1,1,7.333333333333333,2,120,1348,781,1,closed,5
open,fry,g2,4,2,1,6.666666666666667,NA,60,936,2424,0.414854133,open,3
own,fry,g2,3,1,1,6,2.2,53,1194,866,0.179487179,open,4
paper,fry,g2,5,2,1,4.666666666666667,NA,34,890,1468,0.570931057,open,3
plant,fry,g2,5,1,1,6,6.3,6,448,207,0.933333333,open,1
real,fry,g2,4,2,1,8.75,NA,32,698,1542,0.491015243,open,1
river,fry,g2,5,2,1,2,NA,25,668,197,0.781549606,open,2
run,fry,g2,3,1,1,8,4.6,97,1455,1001,0.965691221,open,3
saw,fry,g2,3,1,1,4.8,3.9,160,3322,1913,0.972222222,open,3
school,fry,g2,6,1,1,4.8,6.5,132,2708,2136,0.933333333,open,4
sea,fry,g2,3,1,1,2,6.4,47,708,259,0.620689655,open,1
second,fry,g2,6,2,1,5,NA,35,502,867,0.49076751,closed,2
seem,fry,g2,4,1,1,NA,1.7,16,348,189,1,open,1
side,fry,g2,4,1,1,5.25,3.8,78,1264,1269,1,open,1
something,fry,g2,9,2,2,6.4,NA,129,3341,3939,0.670454545,closed,3
sometimes,fry,g2,9,2,3,4,NA,62,1097,1003,0.503787879,open,2
song,fry,g2,4,1,1,5,4.3,60,166,786,0.864864865,open,3
soon,fry,g2,4,1,1,2,2.2,110,1660,795,1,open,3
start,fry,g2,5,1,1,4.5,2.9,35,645,1137,0.838709677,open,3
state,fry,g2,5,1,1,6,4.9,5,182,80,1,open,1
stop,fry,g2,4,1,1,6,4.5,125,1556,1665,1,open,3
story,fry,g2,5,2,1,2.8,NA,156,944,1302,0.485559678,open,2
talk,fry,g2,4,1,1,2,4.7,43,1132,2044,1,open,4
those,fry,g2,5,1,1,6,1.7,93,1004,3877,0.666666667,closed,3
thought,fry,g2,7,1,1,6.4,3.1,211,3239,1772,0.928571429,open,4
together,fry,g2,8,3,1,3.5,NA,75,1153,1471,0.505494271,open,4
took,fry,g2,4,1,1,4,2.4,140,2504,1479,0.96969697,open,2
tree,fry,g2,4,1,1,8.666666666666666,6.8,199,1666,1098,0.926267281,open,2
under,fry,g2,5,2,1,5.333333333333333,NA,102,1409,1451,0.980369137,closed,3
until,fry,g2,5,2,1,4,NA,94,1178,1036,0.668892122,closed,2
walk,fry,g2,4,1,1,4,5.2,75,1117,1174,1,open,4
watch,fry,g2,5,1,1,3,5.9,60,836,2489,0.064516129,open,3
while,fry,g2,5,1,1,6,2,98,1373,1609,1,closed,1
white,fry,g2,5,1,1,6,6.5,92,1140,1195,1,open,3
without,fry,g2,7,2,2,5.333333333333333,NA,62,960,569,0.555215974,closed,2
young,fry,g2,5,1,1,3.6666666666666665,4.3,44,855,178,0.666666667,open,3
across,fry,g3,6,2,1,2,NA,76,1034,337,0.556523798,closed,1
against,fry,g3,7,2,1,3,NA,19,621,235,0.656523798,closed,3
area,fry,g3,4,3,1,7.5,NA,2,81,84,0.204802535,open,1
become,fry,g3,6,2,1,4,NA,32,273,67,0.661736664,open,1
best,fry,g3,4,1,1,6,2.7,102,1106,616,1,open,3
better,fry,g3,6,2,2,5.6,NA,78,1414,2721,0.675791037,open,3
birds,fry,g3,5,1,2,NA,NA,54,627,430,1,open,1
black,fry,g3,5,1,1,6,6.4,95,863,1005,1,open,3
body,fry,g3,4,2,1,6.285714285714286,NA,8,601,345,0.626507225,open,2
certain,fry,g3,7,2,1,5.333333333333333,NA,3,148,85,0.657546083,closed,3
cold,fry,g3,4,1,1,6.285714285714286,4.2,85,1081,1398,1,open,3
color,fry,g3,5,2,1,7,NA,36,246,1525,0.330933703,open,4
complete,fry,g3,8,2,1,3.3333333333333335,NA,1,50,29,0.775,open,2
covered,fry,g3,7,2,2,2,NA,38,360,164,0.61408173,open,1
cried,fry,g3,5,1,2,2,NA,125,1079,275,1,open,1
didn't,fry,g3,6,2,2,2,NA,NA,3784,4031,1,open,2
dog,fry,g3,3,1,1,8.25,6.9,215,2204,2024,0.380952381,open,2
door,fry,g3,4,1,1,2,NA,138,2268,1887,0.761904762,open,4
draw,fry,g3,4,1,1,8.545454545454545,5,14,275,836,0.972222222,open,3
during,fry,g3,6,2,1,2,NA,16,301,166,0.543642612,closed,2
early,fry,g3,5,2,1,2,NA,32,443,350,0.584410253,open,4
easy,fry,g3,4,2,2,2.5,NA,30,450,554,0.762571173,open,1
ever,fry,g3,4,2,1,6,NA,133,1295,1096,0.675791037,open,2
fall,fry,g3,4,1,1,6.8,4.8,41,620,1698,0.972972973,open,3
farm,fry,g3,4,1,1,2,6.2,15,421,388,0.821428571,open,2
fast,fry,g3,4,1,1,8.285714285714286,3,112,1178,888,1,open,3
field,fry,g3,5,1,1,8.615384615384615,6.5,19,425,109,1,open,2
figure,fry,g3,6,2,1,7.375,NA,4,149,299,0.62376967,open,1
fire,fry,g3,4,1,1,6.4,6.5,74,1002,848,1,open,2
fish,fry,g3,4,1,1,5,6.8,118,1511,1025,1,open,2
five,fry,g3,4,1,1,2,5.8,62,618,1950,0.761904762,closed,3
friends,fry,g3,7,1,2,NA,NA,92,1168,756,1,open,2
ground,fry,g3,6,1,1,5.714285714285714,5.9,52,977,481,0.96,open,2
happened,fry,g3,8,2,2,NA,NA,46,855,2014,0.706289457,open,2
heard,fry,g3,5,1,1,2,3.1,107,1475,749,0.333333333,open,3
himself,fry,g3,7,2,2,2,NA,50,1021,523,0.991349481,closed,1
hold,fry,g3,4,1,1,6.333333333333333,4,45,601,2141,1,open,3
horse,fry,g3,5,1,1,8,NA,37,711,877,0.933333333,open,2
hours,fry,g3,5,1,2,NA,NA,9,303,133,0.5,open,1
however,fry,g3,7,3,2,7,NA,3,186,38,0.594097392,closed,1
hundred,fry,g3,7,2,1,2,NA,19,264,294,0.926241837,closed,2
i'll,fry,g3,4,1,2,2,NA,NA,2550,4399,0.020408163,open,2
king,fry,g3,4,1,1,4.8,6.4,70,871,250,1,open,1
knew,fry,g3,4,1,1,4,2.2,74,1812,521,0.974025974,open,3
listen,fry,g3,6,2,1,2,NA,38,575,944,0.538812531,open,3
low,fry,g3,3,1,1,7.666666666666667,2.8,20,325,149,0.475555556,open,1
map,fry,g3,3,1,1,4.666666666666667,5.9,4,271,107,0.988372093,open,1
mark,fry,g3,4,1,1,8,4.6,9,578,398,1,open,1
measure,fry,g3,7,2,1,7,NA,2,56,61,0.485720601,open,2
money,fry,g3,5,2,1,2,NA,23,1145,844,0.54878614,open,3
morning,fry,g3,7,2,1,2,NA,134,1701,1611,0.942159383,open,3
music,fry,g3,5,2,1,2,NA,26,265,490,0.690770375,open,1
north,fry,g3,5,1,1,4,4.5,18,327,107,0.714285714,open,1
notice,fry,g3,6,2,1,4,NA,10,189,148,0.43426123,open,2
numeral,fry,g3,7,3,1,7,NA,NA,0,NA,0.640675337,open,1
order,fry,g3,5,2,1,7.888888888888889,NA,9,228,124,0.93968291,open,2
passed,fry,g3,6,1,2,NA,NA,15,384,75,1,open,1
pattern,fry,g3,7,2,1,6,NA,1,19,27,0.715723419,open,1
piece,fry,g3,5,1,1,7.333333333333333,3.8,18,443,1796,1,open,3
plan,fry,g3,4,1,1,2,2.8,19,260,98,0.74267101,open,1
problem,fry,g3,7,2,1,5,NA,13,244,374,0.359212387,open,2
products,fry,g3,8,2,2,NA,NA,NA,17,5,0.67428088,open,1
pulled,fry,g3,6,1,2,NA,NA,64,865,246,0.25,open,1
questions,fry,g3,9,2,2,NA,NA,10,312,97,0.8125,open,2
reached,fry,g3,7,1,2,NA,NA,50,530,69,1,open,1
red,fry,g3,3,1,1,8,6,192,1580,2257,0.921568627,open,4
remember,fry,g3,8,3,1,7,NA,36,735,2407,0.665945653,open,2
rock,fry,g3,4,1,1,6.4,6.4,50,590,539,0.981818182,open,1
room,fry,g3,4,1,1,3,5.6,72,2277,1851,0.846153846,open,1
seen,fry,g3,4,1,2,2,NA,81,971,880,0.95,open,1
several,fry,g3,7,2,1,8.5,NA,5,242,54,0.629852531,closed,2
ship,fry,g3,4,1,1,6.8,6.8,17,462,174,1,open,1
short,fry,g3,5,1,1,5.2,4.5,29,400,364,0.896551724,open,1
since,fry,g3,5,1,1,6,1.8,20,404,456,1,closed,1
sing,fry,g3,4,1,1,7,4.9,54,255,937,1,open,3
slowly,fry,g3,6,2,2,2,NA,51,768,137,0.690004123,open,1
south,fry,g3,5,1,1,2,4.6,29,242,83,0.785714286,open,1
space,fry,g3,5,1,1,3.5,4.5,16,318,370,1,open,1
stand,fry,g3,5,1,1,5.777777777777778,5,39,627,1141,0.913461538,open,1
step,fry,g3,4,1,1,4.666666666666667,5.7,33,231,384,1,open,1
sun,fry,g3,3,1,1,2,6.9,95,1421,836,0.965691221,open,2
sure,fry,g3,4,1,1,3.3333333333333335,2.2,85,1620,2423,1,open,4
table,fry,g3,5,2,1,9,NA,28,899,1828,0.57340753,open,2
today,fry,g3,5,2,1,3.3333333333333335,NA,72,1184,2492,0.620808056,open,3
told,fry,g3,4,1,1,4,2.4,89,2456,1285,1,open,1
top,fry,g3,3,1,1,5.142857142857143,4.8,91,1088,1700,1,open,2
toward,fry,g3,6,2,1,9.6,NA,33,801,65,0.142730239,closed,2
town,fry,g3,4,1,1,8,5.9,107,795,270,0.820512821,open,1
TRUE,fry,g3,NA,NA,NA,NA,NA,28,364,NA,0.638888889,open,1
travel,fry,g3,6,2,1,2,NA,5,142,63,0.633826868,open,1
unit,fry,g3,4,2,1,7,NA,NA,21,2,0.347044091,open,1
upon,fry,g3,4,2,1,4,NA,78,238,161,0.38226915,closed,3
usually,fry,g3,7,4,2,6,NA,10,214,502,0.538191338,open,1
voice,fry,g3,5,1,1,9.166666666666666,3.7,55,959,332,1,open,2
vowel,fry,g3,5,2,1,2,NA,NA,13,2,0.675881226,open,1
war,fry,g3,3,1,1,2,5.4,8,189,49,0.057407407,open,2
waves,fry,g3,5,1,2,NA,NA,13,182,71,1,open,1
whole,fry,g3,5,1,1,4,2.9,66,600,1285,1,open,2
wind,fry,g3,4,1,1,6.4,4.7,67,801,366,0.476190476,open,3
wood,fry,g3,4,1,1,2,6.5,32,393,335,0.537037037,open,3
the,fundations,k,3,1,1,3,1.3,9394,157423,9746,0.204887628,closed,5
a,fundations,k,1,1,1,5,NA,4716,64863,9971,0.14681506,closed,4
and,fundations,k,3,1,1,2,1.3,6395,61867,8509,0.009615385,closed,4
are,fundations,k,3,1,1,2,1.3,608,12184,6724,0.02,closed,5
