word,wcbc_freq_z,wcbc_rank_z,tasa_freq_z,tasa_rank_z,coca_freq_z,coca_rank_z,childes_freq_z,childes_rank_z,morphemes_z,syllables_z,aoa_z,letters_z,imageability_z,consistency_z
steadily,-0.10143931271193429,0.25795217805707243,-0.06164424693023737,-0.8748108789296353,0.08275785996403351,-1.6820272595086123,-0.05080801785698293,0.13681472365412833,0.6745907702200353,1.4338853353807708,-0.5463693828697073,0.8039646961381792,NA,-0.8815851905328966
stealing,-0.10143931271193429,0.25830003543489855,-0.05990712801445765,-0.9363759280722477,0.08792337569941562,-1.683813138327305,-0.04265442412574739,-1.2927814164210492,0.6745907702200353,0.20681717203237465,NA,0.8039646961381792,NA,0.2779821605720543
steep,-0.10143931271193429,0.2586478928127247,-0.03964074066369415,-1.2913535958165012,0.1117696606696043,-1.691205594285893,-0.04422242292021576,-1.2430978410111753,-0.9916618511930213,-1.0202509913160216,0.555303965101403,-0.6099679155473381,-0.1907189153360863,1.085062179179966
stepping,-0.10143931271193429,0.2589957501905509,-0.05701192982149143,-1.0296131701263773,0.1643447043872606,-1.70099004551073,-0.014430445825316654,-1.5285598994554568,0.6745907702200353,0.20681717203237465,NA,0.8039646961381792,NA,-0.28407456134599085
sticker,-0.10143931271193429,0.259343607568377,NA,NA,0.007185657150497908,-1.6000500099766268,0.06992788931708187,-1.6322298227058294,0.6745907702200353,0.20681717203237465,-0.5463693828697073,0.33265382557634016,NA,0.15544372377382715
stolen,-0.10143931271193429,0.25969146494620315,-0.04832633524259279,-1.2006074251149628,0.16300025508627072,-1.7007302813189202,-0.045163222196896786,-1.2032971960278935,0.6745907702200353,0.20681717203237465,-0.5463693828697073,-0.13865704498549897,NA,-1.4050335679937649
stomachache,-0.10143931271193429,0.2600393223240293,NA,NA,-0.015174657539649328,-1.3645521230850313,-0.025720037145488945,-1.4841203279454074,NA,NA,NA,2.2178973078236965,NA,NA
stomps,-0.10143931271193429,0.26038717970185543,NA,NA,-0.003145374320266321,-1.5520477520317686,-0.05080801785698293,0.1386971865925268,0.6745907702200353,-1.0202509913160216,NA,-0.13865704498549897,NA,NA
stony,-0.10143931271193429,0.2607350370796816,-0.06917176223194953,-0.07998118378498344,0.019073419390829353,-1.628753953171613,-0.05112161761587661,1.4576986290367944,0.6745907702200353,0.20681717203237465,0.11463462591295895,-0.6099679155473381,NA,-0.5648255650005006
stool,-0.10143931271193429,0.26108289445750776,-0.055853850544304945,-1.0609294957018103,0.11658137395735749,-1.6922879450851007,0.058638297996909575,-1.626179048975263,-0.9916618511930213,-1.0202509913160216,0.2798856281086255,-0.6099679155473381,1.1087755713568652,0.8013613221166666
stored,-0.10143931271193429,0.2614307518353339,-0.04948441451977928,-1.1826361246426973,0.0530384543632049,-1.6659651736483712,-0.04798562002693986,-1.0133029008881054,0.6745907702200353,-1.0202509913160216,NA,-0.13865704498549897,NA,1.085062179179966
storing,-0.10143931271193429,0.26177860921316004,-0.06859272259335629,-0.22143844987855815,-0.007178722223235918,-1.51905769967192,-0.05112161761587661,1.4585726296867652,0.6745907702200353,0.20681717203237465,NA,0.33265382557634016,NA,-0.9008438117521033
storys,-0.10143931271193429,0.26212646659098615,NA,NA,-0.01927876593214471,-0.8217964913143748,-0.04798562002693986,-1.013235670068877,NA,NA,NA,-0.13865704498549897,NA,NA
stray,-0.10143931271193429,0.2624743239688123,-0.06280232620742386,-0.8169824368159098,0.07334671485710445,-1.6780442085675282,-0.04986721858030191,-0.6303561545624748,-0.9916618511930213,-1.0202509913160216,0.11463462591295895,-0.6099679155473381,-0.3275078086721866,0.9120738504568284
stretch,-0.10143931271193429,0.2628221813466385,-0.03964074066369415,-1.291175662148459,0.20036179355588382,-1.7056008599153545,-0.017252843655359725,-1.5207611244249488,-0.9916618511930213,-1.0202509913160216,0.02020548180114954,0.33265382557634016,0.014464424668063879,1.085062179179966
stretches,-0.10143931271193429,0.2631700387244646,-0.06453944512320359,-0.7098663686544859,0.052047807509843946,-1.6652941161528625,-0.04986721858030191,-0.6302889237432463,0.6745907702200353,0.20681717203237465,NA,1.2752755667000184,NA,-0.623610159675963
strife,-0.10143931271193429,0.26351789610229076,-0.07090888114772925,1.5564747611994274,-0.010645986209999255,-1.4745730818244867,-0.05112161761587661,1.4609929391789918,-0.9916618511930213,-1.0202509913160216,2.0976466522609574,-0.13865704498549897,-1.2166356153568378,1.085062179179966
stripy,-0.10143931271193429,0.2638657534801169,NA,NA,-0.01927876593214471,-0.8216882562344541,-0.04798562002693986,-1.0130339776111914,0.6745907702200353,0.20681717203237465,NA,-0.13865704498549897,NA,NA
stroked,-0.10143931271193429,0.26421361085794304,-0.06396040548461035,-0.747410372611397,0.0932304124138493,-1.6857180757339103,-0.05112161761587661,1.46153078573282,0.6745907702200353,-1.0202509913160216,NA,0.33265382557634016,NA,1.085062179179966
stroll,-0.10143931271193429,0.2645614682357692,-0.06511848476179682,-0.6655608853119701,0.03152726554736705,-1.6462880361187766,-0.04861281954472721,-0.9341049958369129,-0.9916618511930213,-1.0202509913160216,0.11463462591295895,-0.13865704498549897,0.014464424668063879,0.10302075481209565
strolled,-0.10143931271193429,0.26490932561359537,-0.0674346433161698,-0.4193006887415205,0.047306854711616525,-1.661657417467525,-0.05049441809808926,-0.26488942123625847,0.6745907702200353,-1.0202509913160216,NA,0.8039646961381792,NA,1.085062179179966
strolling,-0.10143931271193429,0.2652571829914215,-0.06975080187054278,0.11912659075427455,0.015676915893591797,-1.6219892606765653,-0.04986721858030191,-0.6301544621047892,0.6745907702200353,0.20681717203237465,NA,1.2752755667000184,NA,-0.36152416298881224
strut,-0.10143931271193429,0.26560504036924765,NA,NA,-0.004348302642204622,-1.5433672986221234,-0.04798562002693986,-1.0128995159727343,-0.9916618511930213,-1.0202509913160216,1.4366426434782913,-0.6099679155473381,-0.3275078086721866,0.5987178564333211
stubborn,-0.10143931271193429,0.2659528977470738,-0.0633813658460171,-0.7878013152569837,0.07200226555611458,-1.6773947980880037,-0.04328162364353474,-1.2743601719524356,-0.9916618511930213,0.20681717203237465,-0.5463693828697073,0.8039646961381792,NA,-1.8062370709537927
stubby,-0.10143931271193429,0.2663007551248999,-0.07032984150913602,0.41574201538067584,0.013624861697344106,-1.6172269171600517,-0.05080801785698293,0.14071411116938232,0.6745907702200353,0.20681717203237465,-0.5463693828697073,-0.13865704498549897,NA,-0.14775160779651453
studying,-0.10143931271193429,0.2666486125027261,-0.04253593885666036,-1.2644856119421242,0.202909171178812,-1.7058389770911802,-0.04234082436685371,-1.3010508071861566,0.6745907702200353,1.4338853353807708,NA,0.8039646961381792,NA,0.2619026074494516
stumpaty,-0.10143931271193429,0.26699646988055226,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8039646961381792,NA,NA
subject,-0.10143931271193429,0.26734432725837837,-0.025743789337456323,-1.3749824197963503,0.38235777261619613,-1.7162728387955417,-0.045790421714684136,-1.1698162480520922,-0.9916618511930213,0.20681717203237465,1.1061406390869581,0.33265382557634016,NA,0.9284740437049857
subjects,-0.10143931271193429,0.26769218463620453,-0.05701192982149143,-1.0294352364583352,0.05388758023751429,-1.6666903486838403,NA,NA,0.6745907702200353,0.20681717203237465,NA,0.8039646961381792,NA,1.0297957786744145
succeed,-0.10143931271193429,0.2680400420140307,-0.06859272259335629,-0.21965911319813583,0.03740038617800699,-1.652879552485951,-0.05049441809808926,-0.26401542058628774,-0.9916618511930213,0.20681717203237465,0.11463462591295895,0.33265382557634016,NA,1.085062179179966
suckers,-0.10143931271193429,0.2683878993918568,NA,NA,-0.005834272922246053,-1.531677909990681,-0.05049441809808926,-0.26394818976705925,2.340843391633092,0.20681717203237465,NA,0.33265382557634016,NA,0.05554979421517437
suited,-0.10143931271193429,0.268735756769683,-0.06917176223194953,-0.07713424509630772,0.0747619246476201,-1.678693619047053,-0.05049441809808926,-0.2636120356709166,0.6745907702200353,0.20681717203237465,NA,-0.13865704498549897,NA,-0.4711562378978148
sulky,-0.10143931271193429,0.26908361414750914,NA,NA,-0.011282830615731296,-1.4639335734682757,NA,NA,0.6745907702200353,0.20681717203237465,1.932395650065291,-0.6099679155473381,NA,0.686553764841854
summers,-0.10143931271193429,0.26943147152533525,-0.06453944512320359,-0.7095105013184014,0.04709457324303918,-1.6614625943236674,-0.04986721858030191,-0.6296166155509612,0.6745907702200353,0.20681717203237465,NA,0.33265382557634016,NA,0.05554979421517437
sunburn,-0.10143931271193429,0.2697793289031614,-0.07090888114772925,1.5712432556469327,-0.007674045649916395,-1.513656769183874,-0.047044820750258835,-1.0935764990469543,0.6745907702200353,0.20681717203237465,-1.2073733916523735,0.33265382557634016,NA,1.0120614523639984
sung,-0.10143931271193429,0.27012718628098753,-0.06975080187054278,0.12090592743469687,0.017941251558416832,-1.626751604193079,-0.04673122099136516,-1.1136112831770522,-0.9916618511930213,-1.0202509913160216,-0.5463693828697073,-1.0812787861091773,-0.8062689353485374,0.8013613221166666
sunk,-0.10143931271193429,0.2704750436588137,-0.06917176223194953,-0.07677837776022325,0.048368262054503265,-1.6625124745988988,-0.047672020268046185,-1.041875999060225,-0.9916618511930213,-1.0202509913160216,-0.8768713872610403,-1.0812787861091773,-0.6694800420124372,1.085062179179966
sunroof,-0.10143931271193429,0.27082290103663986,NA,NA,-0.01694366977779389,-1.2706365442377856,NA,NA,0.6745907702200353,0.20681717203237465,NA,0.33265382557634016,NA,1.0120614523639984
suns,-0.10143931271193429,0.271170758414466,-0.06453944512320359,-0.7091546339823169,0.00782250155622995,-1.6017384772233907,-0.048926419303620884,-0.8806564945502422,0.6745907702200353,-1.0202509913160216,NA,-1.0812787861091773,NA,1.085062179179966
supplies,-0.10143931271193429,0.27151861579229214,-0.05469577126711846,-1.0854843418916384,0.1145293197611098,-1.6918008872254573,-0.045790421714684136,-1.169681786413635,0.6745907702200353,0.20681717203237465,-0.5463693828697073,0.8039646961381792,NA,-1.8887793426826613
support,-0.10143931271193429,0.2718664731701183,-0.05874904873727116,-0.9790800084023834,0.317045840783899,-1.713891667037285,-0.04484962243800311,-1.2182224378966242,-0.9916618511930213,0.20681717203237465,0.11463462591295895,0.33265382557634016,NA,-0.3581806193211491
supreme,-0.10143931271193429,0.2722143305479444,-0.07032984150913602,0.41947862240956274,0.030961181631160795,-1.6455628610833075,-0.05112161761587661,1.472892794182439,-0.9916618511930213,0.20681717203237465,0.11463462591295895,0.33265382557634016,NA,-0.21498968084125689
surface,-0.10143931271193429,0.2725621879257706,-0.008372600179659039,-1.4411737443080608,0.5664058058727561,-1.7209269472321345,-0.03889122701902329,-1.3675420874031596,-0.9916618511930213,0.20681717203237465,-0.3811183806740407,0.33265382557634016,NA,-0.45165078842317224
surfboard,-0.10143931271193429,0.27291004530359675,NA,NA,-0.01283956138529851,-1.4337251626623908,-0.049553618821408234,-0.7349673092820467,0.6745907702200353,0.20681717203237465,-1.2073733916523735,1.2752755667000184,NA,0.9599000357321115
survived,-0.10143931271193429,0.27325790268142286,-0.06917176223194953,-0.07624457675609655,0.1398615750113399,-1.6969528770296856,-0.05080801785698293,0.14528580687692144,0.6745907702200353,0.20681717203237465,NA,0.8039646961381792,NA,0.7810969785271911
swans,-0.10143931271193429,0.273605760059249,-0.06627656403898331,-0.5596903528268418,-0.002367008935482715,-1.5572971534079254,-0.048926419303620884,-0.8801858788156426,0.6745907702200353,-1.0202509913160216,NA,-0.6099679155473381,NA,-3.107869585895788
swapped,-0.10143931271193429,0.2739536174370752,NA,NA,-0.00930153690900939,-1.4941744547981366,-0.05112161761587661,1.4760526426861793,0.6745907702200353,-1.0202509913160216,NA,0.33265382557634016,NA,NA
swaying,-0.10143931271193429,0.2743014748149013,-0.06917176223194953,-0.07606664308805432,0.06464317464543322,-1.6735416292428247,-0.04924001906251456,-0.8171906011985225,0.6745907702200353,0.20681717203237465,NA,0.33265382557634016,NA,0.9985680169461537
sweeper,-0.10143931271193429,0.27464933219272747,NA,NA,-0.013617926770082115,-1.4150113173440908,-0.04359522340242841,-1.2646789339835292,0.6745907702200353,0.20681717203237465,-0.5463693828697073,0.33265382557634016,NA,0.9176382483961119
swift,-0.10143931271193429,0.27499718957055364,-0.06511848476179682,-0.6650270843078434,0.08806489667846719,-1.6838456088512812,-0.04986721858030191,-0.6289443073586759,-0.9916618511930213,-1.0202509913160216,0.6103876324999585,-0.6099679155473381,-0.8062689353485374,1.085062179179966
swimmer,-0.10143931271193429,0.27534504694837975,-0.06222328656883062,-0.8479428950552582,0.006761094213343214,-1.5987728360335618,-0.04673122099136516,-1.1134095907193666,0.6745907702200353,0.20681717203237465,-1.2073733916523735,0.33265382557634016,NA,0.15544372377382715
swinging,-0.10143931271193429,0.2756929043262059,-0.04948441451977928,-1.182458190974655,0.1599575540366621,-1.7002107529353006,0.010343935127283656,-1.5812688617306139,0.6745907702200353,0.20681717203237465,0.11463462591295895,0.8039646961381792,NA,1.085062179179966
swirl,-0.10143931271193429,0.2760407617040321,-0.06917176223194953,-0.0753549084158854,0.025937186874830244,-1.6391336973360142,-0.04422242292021576,-1.2428961485534897,-0.9916618511930213,-1.0202509913160216,-1.2073733916523735,-0.6099679155473381,-0.12232446866803644,1.085062179179966
swirling,-0.10143931271193429,0.2763886190818582,-0.06917176223194953,-0.07517697474784316,0.07469116415809432,-1.6786611485230767,-0.048926419303620884,-0.8800514171771855,0.6745907702200353,0.20681717203237465,NA,0.8039646961381792,NA,0.5242581610860889
swishing,-0.10143931271193429,0.27673647645968436,NA,NA,-0.004843626068885099,-1.5396656588888333,-0.04986721858030191,-0.6286081532625334,0.6745907702200353,0.20681717203237465,NA,0.8039646961381792,NA,NA
switched,-0.10143931271193429,0.2770843338375105,-0.0633813658460171,-0.7870895805848147,0.1382340837522469,-1.696606524773939,-0.04202722460796004,-1.308110043205151,0.6745907702200353,-1.0202509913160216,NA,0.8039646961381792,NA,1.085062179179966
swomee,-0.10143931271193429,0.27743219121533663,NA,NA,-0.019844849848350967,1.4919015181198008,NA,NA,NA,NA,NA,-0.13865704498549897,NA,NA
swooping,-0.10143931271193429,0.2777800485931628,NA,NA,-1.0267327065767822e-4,-1.5706208917461715,-0.05049441809808926,-0.26159511109406114,0.6745907702200353,0.20681717203237465,NA,0.8039646961381792,NA,0.4629111817009471
swore,-0.10143931271193429,0.27812790597098896,-0.06975080187054278,0.12304113145120366,0.08113036870494052,-1.6813670255210957,-0.05112161761587661,1.480422645936033,-0.9916618511930213,-1.0202509913160216,-0.5463693828697073,-0.6099679155473381,-1.0114522753526876,1.085062179179966
sylvia,-0.10143931271193429,0.2784757633488151,-0.0674346433161698,-0.41841102040130934,0.05813320960906124,-1.6695044607617802,-0.05018081833919558,-0.48493589257119335,-0.9916618511930213,1.4338853353807708,NA,-0.13865704498549897,NA,NA
syrup,-0.10143931271193429,0.27882362072664124,-0.06453944512320359,-0.7087987666462325,0.024451216594788813,-1.6370122897695671,0.006894337779453234,-1.5766299352038462,-0.9916618511930213,0.20681717203237465,0.11463462591295895,-0.6099679155473381,NA,-0.5293111485946435
tack,-0.10143931271193429,0.27917147810446735,-0.06222328656883062,-0.8474090940511315,0.017799730579365267,-1.6264160754453245,-0.047044820750258835,-1.0934420374084972,-0.9916618511930213,-1.0202509913160216,0.9739398373304249,-1.0812787861091773,0.5616199980124645,1.085062179179966
tailor,-0.10143931271193429,0.2795193354822935,-0.025743789337456323,-1.3744486187922236,0.013058777781137848,-1.615982213740963,-0.04986721858030191,-0.6280703067087052,-0.9916618511930213,0.20681717203237465,-0.21586737847837414,-0.13865704498549897,NA,-0.6687249279265831
talkin,-0.10143931271193429,0.2798671928601197,NA,NA,0.013271059249715195,-1.616404330552654,-0.046417621232471486,-1.1337132981263787,NA,NA,NA,-0.13865704498549897,NA,NA
tame,-0.10143931271193429,0.2802150502379458,-0.06280232620742386,-0.8162707021437409,0.006407291765714303,-1.5974740150745126,-0.04547682195579046,-1.185682721390022,-0.9916618511930213,-1.0202509913160216,0.11463462591295895,-1.0812787861091773,-0.9430578286846375,1.085062179179966
tang,-0.10143931271193429,0.28056290761577196,-0.07090888114772925,1.5881469541109448,0.005841207849508043,-1.5954500190799943,-0.04986721858030191,-0.6279358450702482,-0.9916618511930213,-1.0202509913160216,0.11463462591295895,-1.0812787861091773,NA,1.085062179179966
tangle,-0.10143931271193429,0.28091076499359813,-0.06917176223194953,-0.07393143907154753,0.04617468687920401,-1.6607807133201666,-0.04422242292021576,-1.242559994457347,-0.9916618511930213,0.20681717203237465,-0.05061637628270759,-0.13865704498549897,NA,-0.6372422822570895
tangled,-0.10143931271193429,0.28125862237142424,-0.06280232620742386,-0.8160927684756986,0.09181520262333366,-1.6851552533183225,0.003444740431622811,-1.5706463922925082,0.6745907702200353,0.20681717203237465,-1.2073733916523735,0.33265382557634016,NA,-0.6372422822570895
tapped,-0.10143931271193429,0.2816064797492504,-0.039061701025100905,-1.296513672189726,0.18309623411159293,-1.7036093344448124,-0.04986721858030191,-0.6278013834317911,0.6745907702200353,-1.0202509913160216,NA,-0.13865704498549897,NA,0.8190926270129706
tar,-0.10143931271193429,0.28195433712707657,-0.06280232620742386,-0.8159148348076564,0.03251791240072801,-1.647489445505897,-0.045163222196896786,-1.202961041931751,-0.9916618511930213,-1.0202509913160216,1.2163079738840694,-1.5525896566710162,0.6984088913485649,0.7934807421627535
tassels,-0.10143931271193429,0.2823021945049027,NA,NA,-0.010079902293792997,-1.4834591818859812,-0.05112161761587661,1.4914485002895097,0.6745907702200353,0.20681717203237465,NA,0.33265382557634016,NA,-0.4341722992888633
tattletale,-0.10143931271193429,0.28265005188272885,NA,NA,-0.01842964005783532,-1.0988025313555827,NA,NA,0.6745907702200353,1.4338853353807708,-1.2073733916523735,1.7465864372618576,NA,NA
taxis,-0.10143931271193429,0.282997909260555,-0.07032984150913602,0.42339316310649183,1.8036868744545137e-4,-1.5722011239130145,-0.04924001906251456,-0.8162493697293233,0.6745907702200353,0.20681717203237465,2.0976466522609574,-0.6099679155473381,NA,-0.025071602852816084
teaching,-0.10143931271193429,0.2833457666383811,-0.04774729560399955,-1.2075468381686096,0.1747464963475506,-1.7025053366296208,-0.02603363690438262,-1.482775711560837,0.6745907702200353,0.20681717203237465,NA,0.8039646961381792,NA,0.2779821605720543
teased,-0.10143931271193429,0.2836936240162073,-0.06164424693023737,-0.8733874095852974,0.057779407161432324,-1.6692555200779624,-0.048926419303620884,-0.8792446473464434,0.6745907702200353,-1.0202509913160216,NA,-0.13865704498549897,NA,-1.3466594388087711
ted,-0.10143931271193429,0.28404148139403346,0.0732719888619882,-1.5651935109334967,0.17849680229241707,-1.7029923944892642,-0.032619231841149794,-1.4384033708700161,-0.9916618511930213,-1.0202509913160216,NA,-1.5525896566710162,NA,0.7512964647375248
