word,aoa
kachoo!,2
kaddish,14
kadi,14
kaffeeklatsch,12
kaffir,14
kaiser,12
kale,14
kaleidoscope,13
kaleidoscopic,14
kalsomine,12
kamerad,13
kamikaze,12
kampf,13
kana,12
kangaroo,2
kangaroo court,10
kaolin,14
kapital,13
kapok,14
kappat,12
kaput,12
kaputt,13
karakul,13
karma,14
katydid,6
kayak,6
kayo,12
keel,8
keel over,8
keelhauling,14
keen,8
keenness,6
keep,7.1
keep doing,2
keep from,4
keep on,4
keep pace with,12
keep posted,8
keep track of,6
keep up,4
keeper,7
keeping,7.5
keepsake,6
kef,13
keg,6
kelp,13
ken,14
kennel,6
keno,13
kepi,14
kept,2
kept his word,4
keratin,12
kerchief,4
kerf,13
kernel,11
kerosene,6
kersey,13
ketch,14
ketchup,2
kettle,2
kettledrum,8
kewpie,14
key,7.142857142857143
key to the door,2
key up,8
keyboard,6
keyed up,8
keyhole,2
keynote,10
keypunch,12
keys,2
keystone,12
khaki,10
khan,13
khedive,14
kibbutz,12
kibitz,12
kibitzer,10
kibosh,12
kick,6.666666666666667
kick in,12
kick off,12
kickback,14
kickball,2
kickoff,2
kicks,6.666666666666667
kickshaw,13
kickstand,2
kid,5.25
kiddo,8
kiddy,10
kidnap,4
kidney,4
kidney belt,12
kids,2
kill,9
killdeer,10
killer,2
killer-diller,12
killing,12
killjoy,6
kiln,12
kilo,10
kilocycle,12
kilogram,12
kilometer,7
kilt,6
kilter,13
kimono,4
kin,6
kind,3.5
kind of,4
kind-hearted,2
kindergarten,2
kindle,8.666666666666666
kindliness,6
kindling,6
kindly,3.3333333333333335
kindness,4
kindred,13
kine,14
kinematics,14
kinescope,13
kinetic,13
kinfolk,6
king,4.8
king snake,12
king-size,2
king's english,12
kingbird,12
kingbolt,13
kingdom,10.333333333333334
kingfish,14
kingfisher,8
kingly,6
kingpin,12
kingpost,13
kingship,8
kink,6.666666666666667
kinkajou,13
kinky,8
kinsfolk,6
kinship,6
kinsman,8
kiosk,14
kirk,14
kismet,14
kiss,8.666666666666666
kisser,4
kit,3
kitchen,2
kitchenette,6
kitchenware,2
kite,8
kith,14
kith and kin,6
kitsch,13
kitten,2
kittenish,6
kittiwake,14
kitty,7.333333333333333
kiwi,12
kleptomania,10
klieglight,14
knack,10
knapsack,6
knave,12.5
knavery,12
knead,10
knee,2
knee-deep,4
kneecap,4
kneel,2
knell,14
knelt,4
knew,4
knickerbockers,8
knickers,8
knickknack,10
knife,6.666666666666667
knight,5.333333333333333
knight-errant,12
knighthood,8
knightly,6
knit,6
knitting,2
knives,2
knob,6.666666666666667
knock,6
knock it off,6
knock off,6
knock-kneed,6
knockabout,8
knocker,7.333333333333333
knockout,7
knoll,10
knot,5.6
knot of people,8
knothead,4
knothole,8
knotty,10
knout,12
know,3
know-how,4
know-it-all,8
knowable,6
knowing,2
knowingly,6
knowledge,4
knowledgeable,12
known,3
knuckle,4
knuckle down,10
knuckle under,12
knucklehead,6
knuckler,12
knurl,13
knurly,13
koala,10
kodak,6
kohlrabi,14
kola,14
kookaburra,12.5
kooky,2
kopeck,14
koran,13
kosher,12.666666666666666
kowtow,14
kraal,14
kraut,8
kroner,14
krypton,12
kudos,14
kudzu,14
kulak,14
kummerbund,10
kumquat,12
kymograph,12
la,7
lab,2
label,4
labia,14
labial,14
labium,12
labor,6.666666666666667
labor union,4
labor-saving,6
laboratory,6
labored,12
laborer,4
laborious,8
laboriously,8
labour,6
labrum,14
laburnum,13
labyrinth,13
labyrinthine,13
lace,7.6
lace into,12
lacerate,12
lacework,12
lachrymal,14
lachrymose,14
lacing,8.5
lack,7
lackadaisical,12
lackaday,10
lackey,14
lacking,6
lackluster,13
laconic,14
lacquer,6
lacrimae,14
lacrosse,12
lactate,12
lacteal,14
lactic,14
lactose,12
lacuna,13.5
lacy,6
lad,2
ladder,2
laddie,4
laden,8
ladies,2
lading,12
ladle,10
lady,2.6666666666666665
lady-killer,12
lady's-slipper,13
ladybird,12
ladybug,2
ladyfinger,14
ladylike,6
ladylove,8
ladyship,12
lag,6
lager,12
laggard,10
lagniappe,13
lagoon,8
laid,2
laid aside,6
laid by,6
laid up,8
lain,7
lair,8
laird,13
laissez-aller,14
laissez-faire,13
laity,14
lake,8
lam,12
lama,14
lamasery,12
lamb,4
lambaste,12
lambda,12
lambent,14
lambkin,12
lame,8
lame (excuse),6
lame duck,13
lame-brain,6
lameness,6
lament,12
lamentable,12
lamentation,13
laminate,13
lamination,13
laming,8
lamp,3
lampblack,12
lamplight,2
lamplighter,6
lampoon,14
lamppost,4
lamprey,10
lamps,12
lance,8
lancet,14
land,3.75
landau,13
landed,14
landfall,14
landholder,4
landing,5.333333333333333
landing gear,6
landlady,6
landless,2
landlocked,10
landlord,6
landlubber,8
landmark,9
landowner,2
landscape,6
landslide,6
landward,6
lane,4
lang syne,12
language,3
languid,14
languish,14
languor,12
lank,8
lanky,6
lanolin,12
lantern,6
lantern-jawed,12
lanyard,13
lap,6.4
lap robe,12
lapel,8
lapidary,14
lapin,14
lapis lazuli,13.5
lapse,11.333333333333334
lapwing,12
larboard,14
larcenous,12
larceny,10
larch,14
lard,4
larder,13
lares,13
lares and penates,14
large,2
large-scale,8
largely,12
largeness,4
largess,12
larghetto,14
largo,12
lariat,6
lark,7
larkspur,8
larrup,14
larva,10
laryngitis,6
larynx,10
lasagna,8
lascivious,14
laser,14
lash,5.5
lashing,6
lass,6
lassie,4
lassitude,14
lasso,4
last,8.5
last straw,8
lasting,2.6666666666666665
lastly,10
latch,6
latchkey,12
latchstring,8
late,7
latecomer,12
lately,6
latent,14
later,3
lateral,12
laterite,12
latex,6
lath,12
lathe,13
lather,9
latish,13
latitude,13
latitudinarian,13
latrine,12
latter,7
latterly,12
lattice,10
laud,12
laudable,12
laudanum,14
laudatory,12
laugh,2
laughable,6
laughing,8
laughingly,6
laughter,6
launch,6.666666666666667
launch pad,4
launder,4
laundress,6
laundries,2
laundromat,4
laundry,2
laundryman,4
laureate,12.5
laurel,12
laurels,12
lava,4
lavabo,13
lavage,13
lavalliere,14
lavatory,8
lave,13
lavender,7
lavish,10
law,5
law and order,10
law-abiding,4
lawbreaker,4
lawful,4
lawgiver,10
lawless,6
lawlessness,6
lawmaker,4
lawmaking,6
lawn,7
lawn mower,2
lawsuit,6
lawyer,4
lax,11
laxative,6
laxity,12
lay,9.5
lay aside,8
lay away,7
lay by,12
lay claim,8
lay in,4
lay off,7
lay on,10
lay open,12
lay out,8
lay up,9
lay waste,12
lay-up,10
layaway,6
layer,9
layering,12
layette,13
layman,13
laymen,12
layoff,8
layout,4
layover,10
lazar,14
lazaret,13
lazaretto,14
laze,12
lazily,2
laziness,4
lazy,2
lazy susan,10
lea,14
leach,13
lead,6
lead-footed,12
leaden,10
leader,9.75
leadership,2
leading,6
leading question,12
leaf,8
leafhopper,12
leafless,2
leaflet,6
leafy,4
league,6.666666666666667
leaguer,8
leak,6
leak out,12
leakage,6
leaked,6
leaked out,6
leaky,2
leal,14
lean,6
lean on,5
lean-to,10
leaning,10
leap,2
leap year,4
leapfrog,4
leapt,6
learn,3
learned,3
learner,3
learning,4
learnt,6
leasehold,12
leash,8
least,6
leastways,12
leather,5
leathern,8
leatherneck,12
leathery,8
leave,6.571428571428571
leave alone,2
leave behind,6
leave for,2
leave it,2
leave off,8
leaven,12
leavening,12
leaves,2
leavetaking,8
leavings,6
lebensraum,14
lecher,14
lecherous,14
lechery,14
lectern,12
lecture,6
lecturer,4
led,4.666666666666667
ledge,4
ledger,12
lee,13
leech,6
leek,12
leer,6
leery,10
lees,14
leeward,12
leeway,8
left,4.5
left handed thread,12
left standing,2
left-hand,4
left-handed,8
left-wing,12
leftist,12
leftover,2
leg,9.5
legacy,12
legal,4
legal tender,12
legality,8
legalize,6
legally,4
legate,13
legatee,13
legation,12.666666666666666
legato,14
legend,9.5
legendary,8
legerdemain,14
leggings,6
leggy,10
leghorn,12
legible,8
legion,10
legionnaire,6
legislate,6
legislation,6
legislative,6
legislator,8
legislature,6
legitimacy,12
legitimate,11.5
legs,12
legume,14
leguminous,14
lei,12
leisure,6
leisurely,6
leitmotif,14
lemme,2
lemming,12
lemon,3.3333333333333335
lemon drop,2
lemonade,2
lemur,13
lend,6
lend (itself) to,8
lend-lease,13
lender,4
length,4
lengthen,4
lengthways,6
lengthwise,8
lengthy,4
leniency,12
lenient,10
lenity,14
lens,3.3333333333333335
lent,7
lenticel,13
lenticular,13
lentil,14
lento,13
leonine,14
leopard,2
leopardess,6
leotard,6
leper,8
lepidoptera,10
lepidopterous,13
leprechaun,10
leprosy,6
leprous,10
lesbian,10
lese-majeste,14
lesion,12
lespedeza,14
less,4.666666666666667
less than,4
lessee,13
lessen,6
lesser,6
lesson,8.5
lessor,12
lest,14
let,6
let alone,5
let be,4
let down,4
let drop,12
let go,4
let on,8
let out,6
let up,4
let-up,6
let's,2
letdown,4
lethal,12
lethargic,14
lethargy,12.5
letter,6.4
letter box,2
letter carrier,4
letter file,6
letter-perfect,10
lettered,12
letterhead,6
lettering,6
letters,12
letting,2
lettuce,6
leucocyte,14
leukemia,8
levant,12
levee,12
level,7.2727272727272725
level off,8
level-headed,8
lever,4
leverage,6
leviathan,14
levis,6
levitate,13
levite,12
levity,14
levy,10.5
lewd,12
lewisite,14
lex,13
lexicographical,14
lexicography,12
lexicon,14
liability,10
liable,8
liaison,14
liar,2
libation,14
libel,10
liberal,9.333333333333334
liberal arts,10
liberalism,9
liberality,10
liberalize,10
liberate,8
liberation,8
"liberte, egalite, fraternite",12
libertine,13
liberty,8
libidinous,14
libido,14
librarian,2
library,2
libration,14
libretto,13
lice,6
license,7.333333333333333
licensee,10
licensure,12
licentiate,13
licentious,14
lichen,8
licit,12
lick,4.8
lickerish,14
lickety-split,4
licking,4
lickspittle,14
licorice stick,13
lictor,14
lid,8
lie,4
lie detector,4
liebchen,12
liebe,12
lied,12
liederkranz,12
lief,14
liege,14
lien,13
lies,6
lieu,14
lieutenant,8
lieutenant governor,10
lieutenant-commander,12
life,4.5
life belt,4
life buoy,8
life preserver,4
life raft,2
life saver,5
life style,6
life-size,6
lifeblood,12
lifeboat,2
lifeguard,2
lifeless,2
lifelike,6
lifeline,12
lifelong,4
lifer,12
lifesaving,6
lifetime,4
lifework,6
lift,6.75
lift-off,4
lifter,6
ligament,10
ligature,13
light,6
light out,6
light-fingered,12
light-footed,10
light-headed,8
light-hearted,8
light-year,8
lighten,4
lighter,8
lighterage,13
lighthouse,2
lighting,4
lightly,6.5
lightness,7
lightning,4
lightning bug,2
lightning rod,6
lights,13
lightship,14
lightweight,7.333333333333333
ligneous,13
lignite,12
lignum,14
lignum vitae,12
likable,8
like,5.333333333333333
like clockwork,8
like mad,6
like this,4
likelihood,10
likely,8
liken,14
likeness,6
likewise,6
liking,4
lilac,7
lilliputian,12
lilt,13
lily,2
lily of the valley,4
lily pad,4
lily-livered,8
lima,6
limb,6
limber,6
limberup,6
limbo,13.5
limburger,10
lime,7.333333333333333
limekilin,12
limelight,10
limerick,10
limestone,12
limewater,12
liming,6
limit,7.6
limitation,6
limited,8
limitless,6
limn,14
limnology,14
limousine - automobile,6
limp,5
limpet,13
limpid,14
linage,12
linchpin,13
linden,13
line,7.076923076923077
line up,3
line-up,6
lineage,13
lineal,8
lineal descent,8
lineament,13
linear,12
linebacker,6
lineman,8
linen,3
liner,8.75
lines,6
linesman,8
linger,6
lingerie,8
lingo,9
lingua francs,14
linguist,10
linguistics,12
liniment,6
lining,4
link,6
links,9
linnet,14
linoleum,6
linotype,12
linseed,8
linsey-woolsey,13
lint,5
lintel,14
lion,7
lion's share,8
lioness,6
lionize,12
lip,4.666666666666667
lipase,12
lips,2
lipstick,2
liquefaction,12
liquefy,9
liquescent,13
liqueur,13
liquid,4
liquid assets,12
liquid measure,2
liquidate,12
liquidation,14
liquor,2
lira,12
lisle,12.5
lisp,8
lissome,13
list,9
listen,2
listener,6
listless,8
lists,14
lit,5
litany,13.5
litchi,13
liter,12
literacy,8
literal,11.5
literally,10
literary,8
literate,10
literati,13
literature,7.333333333333333
lithe,14
lithium,13
lithograph,14
lithography,12
lithosphere,13
litigable,14
litigant,14
litigate,13
litigation,14
litmus,6
litotes,12
litter,8
littera,14
litterateur,13
litteratim,14
litterbox,4
litterbug,2
little,5.666666666666667
little by little,4
littoral,13
liturgical,14
liturgy,14
live,6.666666666666667
live coals,6
live down,10
live it up,4
live off,8
live on,2
live wire,8
liveable,8
livelihood,10
livelong,12
lively,2
liven,6
liver,4
liverwort,13
liverwurst,8
livery,14
livery stable,4
lives,2
livestock,4
livid,12.5
living,3.3333333333333335
living room,2
lizard,2
llama,6
lo!,10
load,3
loaded,4
loaded dice,6
loaf,3
loafer,4
loam,8
loan,4
loan shark,12
loath,12
loathe,12
loathing,12
loathsome,12
loaves,2
lob,12
lobar,14
lobate,12
lobby,8
lobbyist,12
lobe,10
lobeline,12
lobster,2
lobule,13
loc.cit.,14
local,10.5
locale,10
localism,10
locality,6
localize,10
locally,6
locate,6
location,4
loch,12
lock,5.666666666666667
lock step,12
lock stop,12
lock-out,12
locked,4
locker,4
locket,4
lockjaw,6
locknut,10
locksmith,2
lockup,2
loco,6
loco citato,14
loco weed,10
locomotion,8
locomotive,9
locomotor,14
locomotor ataxia,14
locus,12
locust,9
locution,13
lode,13
lodestar,13
lodestone,12
lodge,7.2
lodger,6
lodging,4
loess,13
loft,9.333333333333334
loftily,12
lofty,8
log,4
loganberry,4
logarithm,10
loge,12
loggerheads,14
loggia,13
logging,6
logic,8
logical,8
logician,10
logistics,12
logo,12
logogram,12
logorrhea,12
logos,13.5
logotherapy,12
logotype,12
logrolling,12
logwood,12
logy,13
loin,10
loincloth,12
loiter,8
loll,12
lollapalooza,12
lollipop,2
lollop,12
lollygag,8
lone,4
lonelier,6
loneliest,4
loneliness,2
lonely,4
loner,10
lonesome,2
long,5.333333333333333
long division,12
long for,6
long run,6
long shot,12
long since,8
long way,2
long-drawn,8
long-haired,12
long-lived,8
long-range,10
long-standing,10
long-suffering,8
long-term,8
long-winded,4
longbow,10
longevity,13
longfall,12
longhair,12
longhand,10
longhorn,6
longing,8
longish,8
longitude,6
longitudinal,6
longshoreman,12
longways,8
longwise,10
loo,14
looey,12
look,4
look after,2
look at,2
look down on,8
look for,4
look in,12
look into,4
look on,12
look out!,4
look over,4
look this over,6
look up,2
look up to,6
look-see,12
looker,12
looker-on,8
looking glass,4
lookout,4
looks,4
looksbad,8
loom,6
loomlarge,12
loon,9
loony,6
loop,4
loophole,10
loose,6.8
loose-leaf,6
loosen,4
loot,5
lop,9.5
lop-eared,6
lope,6
lopsided,2
loquacious,13
loquat,14
loran,12
lord,3
lord it over,12
lordly,8
lordship,6
lore,10
lorgnette,14
lorn,14
lorry,13
lory,13
lose,8
lose caste,10
lose the ball,8
lose time,8
loser,2
losings,4
loss,4
losses,6
lost,4
lot,6
lotion,2
lottery,10
lotto,14
lotus,12
lotus-eater,13
loud,5
loudmouth,2
loudness,2
loudspeaker,4
louis d'or,14
lounge,6.666666666666667
loupe,13
louse,6
lousy,8
lout,12
louver,12.5
lovable,4
love,3.5
love seat,6
lovebird,12
loveless,2
loveliness,4
lovelorn,8
lovely,3
lover,2
loves,2
lovesick,6
lovey-dovey,8
loving cup,10
low,7.666666666666667
low gear,6
low tide,6
low-down,8
low-minded,12
low-pitched,6
lowboy,12
lowbrow,12
lower,9
lower case,13
lowland,4
lowliness,12
lowly,12
lox,13.5
loyal,4
loyalist,6
loyalty,4
lozenge,11
lsd,8
lubber,12
lubricant,6
lubricate,6
lubrication,6
lucerne,14
lucid,14
lucifer,12
lucite,12
luck,3
luckiest,2
luckily,2
luckless,2
lucky,2
lucrative,14
lucre,13.5
ludicrous,14
luftwaffe,12
lug,10
luger,10
luggage,2
lugubrious,14
lukewarm,4
lull,11.5
lullaby,2
lulu,10
lumbago,10
lumbar,12.5
lumber,9.5
lumberjack,4
lumberman,2
lumberyard,4
luminary,14
luminosity,13
luminous,8
lummox,13
lump,7
lumpish,10
lumpkin,12
lumpy,2
lunacy,12
lunar,6
lunar month,8
lunatic,8
lunch,2
luncheon,4
luncheonette,6
lunchroom,2
lung,2
lunge,8
lungfish,12
lunk,10
lunkhead,2
lupine,13
lurch,12
lure,8
lurid,13
lurk,10
luscious,8
lush,11
lust,10
luster,7
lustrous,10
lusty,12
lute,13
lux,13
luxuriant,12
luxuriate,12
luxurious,8
luxury,2
lycanthrope,13
lycee,14
lyceum,13
lye,8
lying,4
lying-in,12
lymph,13
lymphoid,12
lynch,10
lynx,13
lynx-eyed,13
lyre,8
lyrebird,14
lyric,8
lyrical,8
lyricist,12
lyrics,8
lysol,8
m'sieur,13
ma,2
ma'am,6
mabell,10
macabre,14
macadam,14
macadamize,14
macaroni,8.666666666666666
macaroon,10
macassar,14
macaw,14
mace,12.666666666666666
macedoine,14
macerate,14
machere,10
machete,10
machination,14
machine,7.5
machined,13
machinegun,2
machinery,8
machinist,4
machismo,13
machnumber,13
macho,12
mackerel,6
mackinaw,10
mackintosh,14
macrame,8
macrocosm,14
macron,13
maculate,14
mad,7.5
madam,12
madame,4
madcap,12
madden,8
maddening,10
madder,7.5
maddog,8
made,3
made of,4
made out of,2
made up,6
made-to-order,10
made-up,6
mademoiselle,14
madhouse,6
madly,12
madman,4
madness,6
madonna,13.5
madras,14
madre,12
madrigal,12
maelstrom,14
maestro,8
mafia,8
magazine,9.333333333333334
magdalene,13
magenta,13
maggot,10
magi,10
magic,2
magic lantern,14
magical,4
magician,4
magister,14
magisterial,13
magistrate,10
magma,13
magna cum laude,14
magnanimity,12
magnanimous,14
magnate,12
magnesia,8
magnesium,8
magnet,2
magnetic,6
magnetic field,10
magnetism,13
magnetite,12
magnetize,4
magneto,12
magnificat,14
magnificence,6
magnificent,6
magnifico,8
magnify,6
magnifying glass,4
magniloquent,13
magnitude,10.5
magnolia,6
magnum,14
magnum opus,10
magpie,9
mah-jong,12
maharaja,10
maharanee,12
mahatma,14
mahogany,6
mahout,14
maid,4
maid of honor,6
maiden,4
maiden name,6
maiden voyage,12
maidenhair,13
maidenhood,6
maidservant,8
maifunction,8
mail,8.333333333333334
mailbox,3
mailman,2
maim,13
main,8.2
main drag,12
main stage,10
mainland,10
mainly,4
mainmast,6
mainsail,6
mainsheet,12
mainspring,10
mainstay,12
maintain,9
maintenance,8
maison,13
maisoui,12
maitre,14
maitre d'hotel,12
maize,13
majestic,8
majesty,5
major,7.6
major-domo,13
majorette,2
majority,8.666666666666666
majuscule,12
make,8.666666666666666
make a noise,4
make a stand,6
make a touch,12
make away with,8
make for,8.5
make good,9
make him,2
make it out,6
make light of,12
make off with,6
make one's mark,8
make or break,10
make out,5.5
make over,10
make sport of,12
make strides,12
make up,5.5
make up for,4
make up work,6
make way,4
make-believe,2
maker,7.333333333333333
makes,4
makeshift,10
maketh,8
makeup,6
mal,12
mal de mer,13
malachite,14
maladjustment,10
maladroit,14
malady,14
malaguena,14
malaise,13
malamute,13
malapropism,14
malapropos,13
malaria,6
malcontent,10
male,4
malediction,14
malefactor,12
malevolent,12
malfeasance,13
malformation,8
malformed,8
malice,12
malicious,12
malign,13
malignancy,12
malignant,12
malignity,12
malinger,13
mallard,10
malleable,12
mallet,8
mallow,13
malnutrition,6
malodorous,13
malpractice,10
malt,6
malted,4
malted milk,2
maltreat,10
mama,2
mamba,12
mamma,4
mammal,8
mammary,13
mammoth,6
mammy,2
man,6.666666666666667
man of parts,12
man-made,4
man-of-war,12
man!,6
manacle,13
manage,6.5
manageable,6
management,6
manager,4
manana,12
manatee,14
mandamus,14
mandarin,13
mandate,12
mandatory,10
mandible,13
mandolin,8
mandrake,13
mandrill,14
mane,2
maneuver,8
maneuvers,8
manfully,8
manganese,10
manganic,13
manganous,14
mange,10
mangel-wurzel,14
manger,6
mangle,10
mango,12
mangrove,13
mangy,10
manhandle,6
manhole,8
manhood,4
mania,12
maniac,6
maniaca,12
manic,12
manic-depressive,14
manicure,6
manifest,12.75
manifestation,13
manifestly,12
manifesto,12
manifold,12
manikin,12
manila,9
manioc,14
maniple,12
manipulate,8
mankind,6
manlike,8
manliness,6
manly,6
manna,13
manned,12
mannequin,12
manner,8
mannerism,12
mannerly,4
manners,2
mannikin,12
mannish,6
manoeuvre,10
manometer,14
manor,10
manpower,6
mansard,12
manse,13
manservant,2
mansion,4
manslaughter,8
mantel,6
mantelpiece,6
mantilla,12
mantis,12
mantissa,12
mantle,12
manual,8
manufacture,4
manufacturer,4
manumission,13
manumit,14
manure,8
manuscript,6
manuscript writing,8
many,2
map,4.666666666666667
map out,6
maple,4
