word,childes,childes_rank,childes_freq_z,childes_rank_z
varies,1,49791,-0.05112161761587661,1.615354900127666
varking,1,49792,-0.05112161761587661,1.6154221309468944
varmint,1,49793,-0.05112161761587661,1.6154893617661228
varnish,1,49794,-0.05112161761587661,1.6155565925853514
varsity,1,49795,-0.05112161761587661,1.6156238234045799
vary,1,49796,-0.05112161761587661,1.6156910542238083
varying,1,49797,-0.05112161761587661,1.615758285043037
vash,1,49798,-0.05112161761587661,1.6158255158622654
vast,1,49799,-0.05112161761587661,1.615892746681494
vats,1,49800,-0.05112161761587661,1.6159599775007225
vavwah,1,49801,-0.05112161761587661,1.616027208319951
vawelly,1,49802,-0.05112161761587661,1.6160944391391796
vaws,1,49803,-0.05112161761587661,1.616161669958408
vedilla,1,49804,-0.05112161761587661,1.6162289007776365
veedee,1,49805,-0.05112161761587661,1.6162961315968651
veee,1,49806,-0.05112161761587661,1.6163633624160936
veejee,1,49807,-0.05112161761587661,1.616430593235322
veel,1,49808,-0.05112161761587661,1.6164978240545507
veenis,1,49809,-0.05112161761587661,1.616565054873779
veet,1,49810,-0.05112161761587661,1.6166322856930075
veg,1,49811,-0.05112161761587661,1.6166995165122362
vegas,1,49812,-0.05112161761587661,1.6167667473314646
vegatables,1,49813,-0.05112161761587661,1.6168339781506933
vege,1,49814,-0.05112161761587661,1.6169012089699217
vegeha,1,49815,-0.05112161761587661,1.6169684397891502
veggie_tales,1,49816,-0.05112161761587661,1.6170356706083788
vegtaddlle,1,49817,-0.05112161761587661,1.6171029014276073
veins,1,49818,-0.05112161761587661,1.6171701322468357
veinte,1,49819,-0.05112161761587661,1.6172373630660644
velcroed,1,49820,-0.05112161761587661,1.6173045938852928
veled,1,49821,-0.05112161761587661,1.6173718247045212
velly,1,49822,-0.05112161761587661,1.61743905552375
velociraptors,1,49823,-0.05112161761587661,1.6175062863429783
velveeta,1,49824,-0.05112161761587661,1.617573517162207
ven,1,49825,-0.05112161761587661,1.6176407479814354
vendor,1,49826,-0.05112161761587661,1.6177079788006639
venezeula,1,49827,-0.05112161761587661,1.6177752096198925
venezualan,1,49828,-0.05112161761587661,1.617842440439121
venom,1,49829,-0.05112161761587661,1.6179096712583494
vente,1,49830,-0.05112161761587661,1.617976902077578
vents,1,49831,-0.05112161761587661,1.6180441328968065
ventured,1,49832,-0.05112161761587661,1.618111363716035
ver,1,49833,-0.05112161761587661,1.6181785945352636
vera_vera_vutch,1,49834,-0.05112161761587661,1.618245825354492
verdad,1,49835,-0.05112161761587661,1.6183130561737205
vereen's,1,49836,-0.05112161761587661,1.6183802869929491
verhhaltje,1,49837,-0.05112161761587661,1.6184475178121775
verity_claire,1,49838,-0.05112161761587661,1.6185147486314062
verjenny,1,49839,-0.05112161761587661,1.6185819794506346
vermont's,1,49840,-0.05112161761587661,1.618649210269863
veronica_lake,1,49841,-0.05112161761587661,1.6187164410890917
veroom,1,49842,-0.05112161761587661,1.6187836719083202
veroooom,1,49843,-0.05112161761587661,1.6188509027275486
verry_go_round,1,49844,-0.05112161761587661,1.6189181335467773
vers,1,49845,-0.05112161761587661,1.6189853643660057
versa,1,49846,-0.05112161761587661,1.6190525951852341
vertically,1,49847,-0.05112161761587661,1.6191198260044628
verve,1,49848,-0.05112161761587661,1.6191870568236912
vestibule,1,49849,-0.05112161761587661,1.61925428764292
vet's,1,49850,-0.05112161761587661,1.6193215184621483
veterinarian's,1,49851,-0.05112161761587661,1.6193887492813768
vette,1,49852,-0.05112161761587661,1.6194559801006054
vexed,1,49853,-0.05112161761587661,1.6195232109198339
vey,1,49854,-0.05112161761587661,1.6195904417390623
vhhhhht,1,49855,-0.05112161761587661,1.619657672558291
vhp,1,49856,-0.05112161761587661,1.6197249033775194
vhvh,1,49857,-0.05112161761587661,1.6197921341967478
vi's,1,49858,-0.05112161761587661,1.6198593650159765
vibrations,1,49859,-0.05112161761587661,1.619926595835205
vicinity,1,49860,-0.05112161761587661,1.6199938266544336
vicious,1,49861,-0.05112161761587661,1.620061057473662
vicker,1,49862,-0.05112161761587661,1.6201282882928905
victim,1,49863,-0.05112161761587661,1.6201955191121191
victorian,1,49864,-0.05112161761587661,1.6202627499313476
victrola,1,49865,-0.05112161761587661,1.620329980750576
video+tape,1,49866,-0.05112161761587661,1.6203972115698047
videotaped,1,49867,-0.05112161761587661,1.620464442389033
vietnamese,1,49868,-0.05112161761587661,1.6205316732082615
viewed,1,49869,-0.05112161761587661,1.6205989040274902
vigorous,1,49870,-0.05112161761587661,1.6206661348467186
vigorously,1,49871,-0.05112161761587661,1.620733365665947
vil,1,49872,-0.05112161761587661,1.6208005964851757
villager,1,49873,-0.05112161761587661,1.6208678273044042
ville,1,49874,-0.05112161761587661,1.6209350581236328
villstu,1,49875,-0.05112161761587661,1.6210022889428612
vincent's,1,49876,-0.05112161761587661,1.6210695197620897
viney,1,49877,-0.05112161761587661,1.6211367505813183
vinnie's,1,49878,-0.05112161761587661,1.6212039814005468
vino,1,49879,-0.05112161761587661,1.6212712122197752
vintage,1,49880,-0.05112161761587661,1.6213384430390039
violas,1,49881,-0.05112161761587661,1.6214056738582323
violetta,1,49882,-0.05112161761587661,1.6214729046774607
violin's,1,49883,-0.05112161761587661,1.6215401354966894
violin_lin_lin_lin_violin_lin_lin_lin,1,49884,-0.05112161761587661,1.6216073663159178
viper+fish,1,49885,-0.05112161761587661,1.6216745971351465
vipers,1,49886,-0.05112161761587661,1.621741827954375
viral,1,49887,-0.05112161761587661,1.6218090587736034
virgins,1,49888,-0.05112161761587661,1.621876289592832
virginy,1,49889,-0.05112161761587661,1.6219435204120605
virtuosity,1,49890,-0.05112161761587661,1.622010751231289
visa's,1,49891,-0.05112161761587661,1.6220779820505176
visions,1,49892,-0.05112161761587661,1.622145212869746
vitabran,1,49893,-0.05112161761587661,1.6222124436889744
vital,1,49894,-0.05112161761587661,1.622279674508203
vitamic,1,49895,-0.05112161761587661,1.6223469053274315
vitaxxx,1,49896,-0.05112161761587661,1.62241413614666
vite,1,49897,-0.05112161761587661,1.6224813669658886
viteded,1,49898,-0.05112161761587661,1.622548597785117
vito,1,49899,-0.05112161761587661,1.6226158286043457
viv,1,49900,-0.05112161761587661,1.6226830594235742
vivian's,1,49901,-0.05112161761587661,1.6227502902428026
vividly,1,49902,-0.05112161761587661,1.6228175210620313
vivish,1,49903,-0.05112161761587661,1.6228847518812597
vivydoo,1,49904,-0.05112161761587661,1.6229519827004881
vlaesh,1,49905,-0.05112161761587661,1.6230192135197168
vlik,1,49906,-0.05112161761587661,1.6230864443389452
vlocks,1,49907,-0.05112161761587661,1.6231536751581737
vo,1,49908,-0.05112161761587661,1.6232209059774023
vocalic,1,49909,-0.05112161761587661,1.6232881367966308
vocation,1,49910,-0.05112161761587661,1.6233553676158594
voces,1,49911,-0.05112161761587661,1.6234225984350878
vock,1,49912,-0.05112161761587661,1.6234898292543163
vodka,1,49913,-0.05112161761587661,1.623557060073545
vodkas,1,49914,-0.05112161761587661,1.6236242908927734
vogue_magazine,1,49915,-0.05112161761587661,1.6236915217120018
volcanic,1,49916,-0.05112161761587661,1.6237587525312305
vole,1,49917,-0.05112161761587661,1.623825983350459
volkwagon,1,49918,-0.05112161761587661,1.6238932141696873
volley+ball,1,49919,-0.05112161761587661,1.623960444988916
volvo's,1,49920,-0.05112161761587661,1.6240276758081444
volvos,1,49921,-0.05112161761587661,1.624094906627373
vomitate,1,49922,-0.05112161761587661,1.6241621374466015
vomiting,1,49923,-0.05112161761587661,1.62422936826583
vommy,1,49924,-0.05112161761587661,1.6242965990850586
von'll,1,49925,-0.05112161761587661,1.624363829904287
voo,1,49926,-0.05112161761587661,1.6244310607235155
voodoos,1,49927,-0.05112161761587661,1.6244982915427442
voof,1,49928,-0.05112161761587661,1.6245655223619726
vooh,1,49929,-0.05112161761587661,1.624632753181201
voomy,1,49930,-0.05112161761587661,1.6246999840004297
vooom,1,49931,-0.05112161761587661,1.6247672148196581
voooo,1,49932,-0.05112161761587661,1.6248344456388866
voosheevoo,1,49933,-0.05112161761587661,1.6249016764581152
vor,1,49934,-0.05112161761587661,1.6249689072773437
vorab,1,49935,-0.05112161761587661,1.6250361380965723
vos,1,49936,-0.05112161761587661,1.6251033689158008
voting+machines,1,49937,-0.05112161761587661,1.6251705997350292
vouch,1,49938,-0.05112161761587661,1.6252378305542579
vowava,1,49939,-0.05112161761587661,1.6253050613734863
vowed,1,49940,-0.05112161761587661,1.6253722921927147
voyage,1,49941,-0.05112161761587661,1.6254395230119434
voyages,1,49942,-0.05112161761587661,1.6255067538311718
voyd,1,49943,-0.05112161761587661,1.6255739846504003
vrig,1,49944,-0.05112161761587661,1.625641215469629
vroomvvroom,1,49945,-0.05112161761587661,1.6257084462888574
vrooomooom,1,49946,-0.05112161761587661,1.625775677108086
vrooop,1,49947,-0.05112161761587661,1.6258429079273145
vround,1,49948,-0.05112161761587661,1.6259101387465429
vrr,1,49949,-0.05112161761587661,1.6259773695657715
vrrmmmm,1,49950,-0.05112161761587661,1.626044600385
vrroom,1,49951,-0.05112161761587661,1.6261118312042284
vrroommm,1,49952,-0.05112161761587661,1.626179062023457
vrrum_vrrum,1,49953,-0.05112161761587661,1.6262462928426855
vrrum_vrrum_vrrum,1,49954,-0.05112161761587661,1.626313523661914
vrup,1,49955,-0.05112161761587661,1.6263807544811426
vs,1,49956,-0.05112161761587661,1.626447985300371
vshoom,1,49957,-0.05112161761587661,1.6265152161195995
vuaf,1,49958,-0.05112161761587661,1.6265824469388281
vuahter,1,49959,-0.05112161761587661,1.6266496777580566
vudder's,1,49960,-0.05112161761587661,1.6267169085772852
vuf,1,49961,-0.05112161761587661,1.6267841393965137
vug,1,49962,-0.05112161761587661,1.626851370215742
vuhkaiunh,1,49963,-0.05112161761587661,1.6269186010349708
vultures,1,49964,-0.05112161761587661,1.6269858318541992
vum,1,49965,-0.05112161761587661,1.6270530626734276
vundercats,1,49966,-0.05112161761587661,1.6271202934926563
vvrumm,1,49967,-0.05112161761587661,1.6271875243118847
vvvrm,1,49968,-0.05112161761587661,1.6272547551311132
vvvvv,1,49969,-0.05112161761587661,1.6273219859503418
vwww,1,49970,-0.05112161761587661,1.6273892167695703
vwww's,1,49971,-0.05112161761587661,1.627456447588799
vy,1,49972,-0.05112161761587661,1.6275236784080274
vye's,1,49973,-0.05112161761587661,1.6275909092272558
vylie,1,49974,-0.05112161761587661,1.6276581400464845
vzh,1,49975,-0.05112161761587661,1.627725370865713
w'jou,1,49976,-0.05112161761587661,1.6277926016849413
w'you,1,49977,-0.05112161761587661,1.62785983250417
w_d_forty,1,49978,-0.05112161761587661,1.6279270633233984
w_n_b_c,1,49979,-0.05112161761587661,1.6279942941426269
w_p_a_t,1,49980,-0.05112161761587661,1.6280615249618555
wa_ee,1,49981,-0.05112161761587661,1.628128755781084
wa_wa_sow_go_zo,1,49982,-0.05112161761587661,1.6281959866003126
wa_wa_wa_wa_wa_wa,1,49983,-0.05112161761587661,1.628263217419541
waaaa,1,49984,-0.05112161761587661,1.6283304482387695
waaaaazz,1,49985,-0.05112161761587661,1.6283976790579981
waaay,1,49986,-0.05112161761587661,1.6284649098772266
waahea,1,49987,-0.05112161761587661,1.628532140696455
waana,1,49988,-0.05112161761587661,1.6285993715156837
waannuu,1,49989,-0.05112161761587661,1.6286666023349121
waap,1,49990,-0.05112161761587661,1.6287338331541406
waar,1,49991,-0.05112161761587661,1.6288010639733692
waater,1,49992,-0.05112161761587661,1.6288682947925976
waawah,1,49993,-0.05112161761587661,1.628935525611826
wabababababa,1,49994,-0.05112161761587661,1.6290027564310547
wabash_cannonball,1,49995,-0.05112161761587661,1.6290699872502832
wabbit+googin,1,49996,-0.05112161761587661,1.6291372180695118
wabbits,1,49997,-0.05112161761587661,1.6292044488887403
wabupbupwabupbubuwopmamummum,1,49998,-0.05112161761587661,1.6292716797079687
wacht,1,49999,-0.05112161761587661,1.6293389105271974
wachusett,1,50000,-0.05112161761587661,1.6294061413464258
wacin,1,50001,-0.05112161761587661,1.6294733721656542
wacing,1,50002,-0.05112161761587661,1.629540602984883
wacks,1,50003,-0.05112161761587661,1.6296078338041113
wacoowacoo,1,50004,-0.05112161761587661,1.6296750646233398
waddaya,1,50005,-0.05112161761587661,1.6297422954425684
waddayou,1,50006,-0.05112161761587661,1.6298095262617969
wadder,1,50007,-0.05112161761587661,1.6298767570810255
waddi,1,50008,-0.05112161761587661,1.629943987900254
waddie,1,50009,-0.05112161761587661,1.6300112187194824
wade,1,50010,-0.05112161761587661,1.630078449538711
wadi,1,50011,-0.05112161761587661,1.6301456803579395
wading+pool,1,50012,-0.05112161761587661,1.630212911177168
wadja,1,50013,-0.05112161761587661,1.6302801419963966
wadjou,1,50014,-0.05112161761587661,1.630347372815625
wadu,1,50015,-0.05112161761587661,1.6304146036348535
wadwadwadwa,1,50016,-0.05112161761587661,1.6304818344540821
waeak,1,50017,-0.05112161761587661,1.6305490652733106
waem,1,50018,-0.05112161761587661,1.630616296092539
waemo,1,50019,-0.05112161761587661,1.6306835269117677
waemooo,1,50020,-0.05112161761587661,1.630750757730996
waen,1,50021,-0.05112161761587661,1.6308179885502248
waenoo,1,50022,-0.05112161761587661,1.6308852193694532
waer,1,50023,-0.05112161761587661,1.6309524501886816
waerch,1,50024,-0.05112161761587661,1.6310196810079103
waermelwon,1,50025,-0.05112161761587661,1.6310869118271387
waermewon,1,50026,-0.05112161761587661,1.6311541426463672
waewae,1,50027,-0.05112161761587661,1.6312213734655958
wafer,1,50028,-0.05112161761587661,1.6312886042848243
wagagah,1,50029,-0.05112161761587661,1.6313558351040527
wagawaga,1,50030,-0.05112161761587661,1.6314230659232813
wagentje,1,50031,-0.05112161761587661,1.6314902967425098
waggers,1,50032,-0.05112161761587661,1.6315575275617384
waggles,1,50033,-0.05112161761587661,1.6316247583809669
wagstaff,1,50034,-0.05112161761587661,1.6316919892001953
wagstep's,1,50035,-0.05112161761587661,1.631759220019424
wahai,1,50036,-0.05112161761587661,1.6318264508386524
wahalah,1,50037,-0.05112161761587661,1.6318936816578808
wahat,1,50038,-0.05112161761587661,1.6319609124771095
wahbeghabegabe,1,50039,-0.05112161761587661,1.632028143296338
wahdadidah,1,50040,-0.05112161761587661,1.6320953741155664
wahdah,1,50041,-0.05112161761587661,1.632162604934795
wahdauh,1,50042,-0.05112161761587661,1.6322298357540235
wahdsha,1,50043,-0.05112161761587661,1.6322970665732521
wahduh,1,50044,-0.05112161761587661,1.6323642973924806
waher,1,50045,-0.05112161761587661,1.632431528211709
wahf,1,50046,-0.05112161761587661,1.6324987590309377
wahfah,1,50047,-0.05112161761587661,1.632565989850166
wahgah,1,50048,-0.05112161761587661,1.6326332206693945
wahgowehguhmilyah,1,50049,-0.05112161761587661,1.6327004514886232
wahin,1,50050,-0.05112161761587661,1.6327676823078516
wahivez,1,50051,-0.05112161761587661,1.63283491312708
wahjaj,1,50052,-0.05112161761587661,1.6329021439463087
wahkin,1,50053,-0.05112161761587661,1.6329693747655372
wahkuhwo,1,50054,-0.05112161761587661,1.6330366055847656
wahlalala,1,50055,-0.05112161761587661,1.6331038364039943
wahmahmaen,1,50056,-0.05112161761587661,1.6331710672232227
wahned,1,50057,-0.05112161761587661,1.6332382980424514
wahnee,1,50058,-0.05112161761587661,1.6333055288616798
wahng,1,50059,-0.05112161761587661,1.6333727596809082
wahnkwahnk,1,50060,-0.05112161761587661,1.6334399905001369
wahntrrr,1,50061,-0.05112161761587661,1.6335072213193653
wahntrtraw,1,50062,-0.05112161761587661,1.6335744521385938
wahnuh,1,50063,-0.05112161761587661,1.6336416829578224
wahnuhkrahkur,1,50064,-0.05112161761587661,1.6337089137770509
wahoh,1,50065,-0.05112161761587661,1.6337761445962793
wahooey,1,50066,-0.05112161761587661,1.633843375415508
wahosuhss,1,50067,-0.05112161761587661,1.6339106062347364
wahrah,1,50068,-0.05112161761587661,1.633977837053965
wahtee,1,50069,-0.05112161761587661,1.6340450678731935
wahtur,1,50070,-0.05112161761587661,1.634112298692422
wahuh,1,50071,-0.05112161761587661,1.6341795295116506
wahwahwahbwah,1,50072,-0.05112161761587661,1.634246760330879
wahwahwahwah,1,50073,-0.05112161761587661,1.6343139911501074
wahwahwahwahwahwah,1,50074,-0.05112161761587661,1.634381221969336
wahwaw,1,50075,-0.05112161761587661,1.6344484527885645
wahwawva,1,50076,-0.05112161761587661,1.634515683607793
wahwuh,1,50077,-0.05112161761587661,1.6345829144270216
wahwuhwah,1,50078,-0.05112161761587661,1.63465014524625
wahya,1,50079,-0.05112161761587661,1.6347173760654785
wahz,1,50080,-0.05112161761587661,1.6347846068847072
waiai,1,50081,-0.05112161761587661,1.6348518377039356
waida,1,50082,-0.05112161761587661,1.6349190685231643
waiin,1,50083,-0.05112161761587661,1.6349862993423927
wail,1,50084,-0.05112161761587661,1.6350535301616211
wailer,1,50085,-0.05112161761587661,1.6351207609808498
waiminute,1,50086,-0.05112161761587661,1.6351879918000782
wainding,1,50087,-0.05112161761587661,1.6352552226193067
waining,1,50088,-0.05112161761587661,1.6353224534385353
wainna,1,50089,-0.05112161761587661,1.6353896842577638
wainni,1,50090,-0.05112161761587661,1.6354569150769922
wainu,1,50091,-0.05112161761587661,1.6355241458962209
wairs,1,50092,-0.05112161761587661,1.6355913767154493
wais,1,50093,-0.05112161761587661,1.635658607534678
waiters,1,50094,-0.05112161761587661,1.6357258383539064
waiving,1,50095,-0.05112161761587661,1.6357930691731348
waiya,1,50096,-0.05112161761587661,1.6358602999923635
wakadu_wakadu_wakadu_do_do,1,50097,-0.05112161761587661,1.635927530811592
wakefield,1,50098,-0.05112161761587661,1.6359947616308204
waken,1,50099,-0.05112161761587661,1.636061992450049
wakooa,1,50100,-0.05112161761587661,1.6361292232692775
wakoola,1,50101,-0.05112161761587661,1.636196454088506
wakuhwo,1,50102,-0.05112161761587661,1.6362636849077346
wal,1,50103,-0.05112161761587661,1.636330915726963
walancing,1,50104,-0.05112161761587661,1.6363981465461916
walbaums,1,50105,-0.05112161761587661,1.63646537736542
waldo_woo,1,50106,-0.05112161761587661,1.6365326081846485
waldor,1,50107,-0.05112161761587661,1.6365998390038772
waldren,1,50108,-0.05112161761587661,1.6366670698231056
walive,1,50109,-0.05112161761587661,1.636734300642334
walk+way,1,50110,-0.05112161761587661,1.6368015314615627
walke,1,50111,-0.05112161761587661,1.6368687622807911
walkers',1,50112,-0.05112161761587661,1.6369359931000196
walkin',1,50113,-0.05112161761587661,1.6370032239192482
walkywalky,1,50114,-0.05112161761587661,1.6370704547384767
walkywalkywalkywalky,1,50115,-0.05112161761587661,1.6371376855577051
wall's,1,50116,-0.05112161761587661,1.6372049163769338
wall+paper,1,50117,-0.05112161761587661,1.6372721471961622
wallabou,1,50118,-0.05112161761587661,1.6373393780153909
wallace,1,50119,-0.05112161761587661,1.6374066088346193
walled,1,50120,-0.05112161761587661,1.6374738396538477
wallermelon,1,50121,-0.05112161761587661,1.6375410704730764
wallop,1,50122,-0.05112161761587661,1.6376083012923048
wallow,1,50123,-0.05112161761587661,1.6376755321115333
walltex,1,50124,-0.05112161761587661,1.637742762930762
wally_polly_doodle,1,50125,-0.05112161761587661,1.6378099937499904
wally_polly_doodle_day,1,50126,-0.05112161761587661,1.6378772245692188
walses,1,50127,-0.05112161761587661,1.6379444553884475
walson,1,50128,-0.05112161761587661,1.638011686207676
walt's,1,50129,-0.05112161761587661,1.6380789170269046
walt_disney,1,50130,-0.05112161761587661,1.638146147846133
walters,1,50131,-0.05112161761587661,1.6382133786653614
waltham's,1,50132,-0.05112161761587661,1.63828060948459
waltings,1,50133,-0.05112161761587661,1.6383478403038185
waltons,1,50134,-0.05112161761587661,1.638415071123047
walwus,1,50135,-0.05112161761587661,1.6384823019422756
wam,1,50136,-0.05112161761587661,1.638549532761504
wama,1,50137,-0.05112161761587661,1.6386167635807325
wami,1,50138,-0.05112161761587661,1.6386839943999612
wammit,1,50139,-0.05112161761587661,1.6387512252191896
wan'a,1,50140,-0.05112161761587661,1.638818456038418
wanchou,1,50141,-0.05112161761587661,1.6388856868576467
wanchu,1,50142,-0.05112161761587661,1.6389529176768751
wanchur,1,50143,-0.05112161761587661,1.6390201484961038
wanderings,1,50144,-0.05112161761587661,1.6390873793153322
wanduh,1,50145,-0.05112161761587661,1.6391546101345607
wandy,1,50146,-0.05112161761587661,1.6392218409537893
waned,1,50147,-0.05112161761587661,1.6392890717730177
wanklewinkus,1,50148,-0.05112161761587661,1.6393563025922462
wanna's,1,50149,-0.05112161761587661,1.6394235334114748
wannait,1,50150,-0.05112161761587661,1.6394907642307033
wannau,1,50151,-0.05112161761587661,1.6395579950499317
wanneer,1,50152,-0.05112161761587661,1.6396252258691604
wannis,1,50153,-0.05112161761587661,1.6396924566883888
wannit,1,50154,-0.05112161761587661,1.6397596875076175
wannng,1,50155,-0.05112161761587661,1.639826918326846
wannot,1,50156,-0.05112161761587661,1.6398941491460743
wannuu,1,50157,-0.05112161761587661,1.639961379965303
wanoo,1,50158,-0.05112161761587661,1.6400286107845314
wanplay,1,50159,-0.05112161761587661,1.6400958416037599
wansa,1,50160,-0.05112161761587661,1.6401630724229885
wantj,1,50161,-0.05112161761587661,1.640230303242217
wanu,1,50162,-0.05112161761587661,1.6402975340614454
wany,1,50163,-0.05112161761587661,1.640364764880674
wao,1,50164,-0.05112161761587661,1.6404319956999025
waoohmeuh,1,50165,-0.05112161761587661,1.640499226519131
wapa,1,50166,-0.05112161761587661,1.6405664573383596
wapey,1,50167,-0.05112161761587661,1.640633688157588
waquet,1,50168,-0.05112161761587661,1.6407009189768167
war's,1,50169,-0.05112161761587661,1.6407681497960451
warb,1,50170,-0.05112161761587661,1.6408353806152736
warble,1,50171,-0.05112161761587661,1.6409026114345022
warf,1,50172,-0.05112161761587661,1.6409698422537307
warmers,1,50173,-0.05112161761587661,1.641037073072959
warmy,1,50174,-0.05112161761587661,1.6411043038921878
warnings,1,50175,-0.05112161761587661,1.6411715347114162
warns,1,50176,-0.05112161761587661,1.6412387655306446
warp,1,50177,-0.05112161761587661,1.6413059963498733
warrant,1,50178,-0.05112161761587661,1.6413732271691017
warren_wiggens,1,50179,-0.05112161761587661,1.6414404579883304
warrrrrr,1,50180,-0.05112161761587661,1.6415076888075588
wart,1,50181,-0.05112161761587661,1.6415749196267873
wart+hogs,1,50182,-0.05112161761587661,1.641642150446016
warts,1,50183,-0.05112161761587661,1.6417093812652443
warwick,1,50184,-0.05112161761587661,1.6417766120844728
wasabi,1,50185,-0.05112161761587661,1.6418438429037014
wash+basin,1,50186,-0.05112161761587661,1.6419110737229299
wash+line,1,50187,-0.05112161761587661,1.6419783045421583
wash+rag,1,50188,-0.05112161761587661,1.642045535361387
washa,1,50189,-0.05112161761587661,1.6421127661806154
washa_washa,1,50190,-0.05112161761587661,1.642179996999844
washboard,1,50191,-0.05112161761587661,1.6422472278190725
washcloths,1,50192,-0.05112161761587661,1.642314458638301
washies,1,50193,-0.05112161761587661,1.6423816894575296
washincon,1,50194,-0.05112161761587661,1.642448920276758
washoe,1,50195,-0.05112161761587661,1.6425161510959865
washoo,1,50196,-0.05112161761587661,1.6425833819152151
washy_washy_scene_wishy_washy_scene,1,50197,-0.05112161761587661,1.6426506127344436
wasiawi,1,50198,-0.05112161761587661,1.642717843553672
wass,1,50199,-0.05112161761587661,1.6427850743729007
wassa,1,50200,-0.05112161761587661,1.642852305192129
wassen,1,50201,-0.05112161761587661,1.6429195360113575
wassman,1,50202,-0.05112161761587661,1.6429867668305862
wast,1,50203,-0.05112161761587661,1.6430539976498146
wasta,1,50204,-0.05112161761587661,1.6431212284690433
waste+paper,1,50205,-0.05112161761587661,1.6431884592882717
waster,1,50206,-0.05112161761587661,1.6432556901075002
wasza,1,50207,-0.05112161761587661,1.6433229209267288
watado,1,50208,-0.05112161761587661,1.6433901517459573
watah,1,50209,-0.05112161761587661,1.6434573825651857
watchoo,1,50210,-0.05112161761587661,1.6435246133844144
watchou,1,50211,-0.05112161761587661,1.6435918442036428
watchu,1,50212,-0.05112161761587661,1.6436590750228712
water'll,1,50213,-0.05112161761587661,1.6437263058420999
water+name,1,50214,-0.05112161761587661,1.6437935366613283
water+slide,1,50215,-0.05112161761587661,1.643860767480557
water+tail,1,50216,-0.05112161761587661,1.6439279982997854
watercoloring,1,50217,-0.05112161761587661,1.6439952291190139
watercress,1,50218,-0.05112161761587661,1.6440624599382425
watergate,1,50219,-0.05112161761587661,1.644129690757471
watermelon's,1,50220,-0.05112161761587661,1.6441969215766994
watermer,1,50221,-0.05112161761587661,1.644264152395928
waterskiing,1,50222,-0.05112161761587661,1.6443313832151565
waterspout,1,50223,-0.05112161761587661,1.644398614034385
wathy,1,50224,-0.05112161761587661,1.6444658448536136
watkins,1,50225,-0.05112161761587661,1.644533075672842
watson,1,50226,-0.05112161761587661,1.6446003064920705
watt,1,50227,-0.05112161761587661,1.644667537311299
waty,1,50228,-0.05112161761587661,1.6447347681305275
wau_wau,1,50229,-0.05112161761587661,1.6448019989497562
wauer,1,50230,-0.05112161761587661,1.6448692297689846
wauh,1,50231,-0.05112161761587661,1.644936460588213
waup,1,50232,-0.05112161761587661,1.6450036914074417
wauwauh,1,50233,-0.05112161761587661,1.6450709222266702
wauy,1,50234,-0.05112161761587661,1.6451381530458986
wav,1,50235,-0.05112161761587661,1.6452053838651273
waverly,1,50236,-0.05112161761587661,1.6452726146843557
wawablablabla,1,50237,-0.05112161761587661,1.6453398455035841
wawarara,1,50238,-0.05112161761587661,1.6454070763228128
wawawaa,1,50239,-0.05112161761587661,1.6454743071420412
wawawao,1,50240,-0.05112161761587661,1.64554153796127
wawawawawa,1,50241,-0.05112161761587661,1.6456087687804983
wawdah,1,50242,-0.05112161761587661,1.6456759995997268
wawduhl,1,50243,-0.05112161761587661,1.6457432304189554
wawfa,1,50244,-0.05112161761587661,1.6458104612381839
wawhk,1,50245,-0.05112161761587661,1.6458776920574123
wawlur,1,50246,-0.05112161761587661,1.645944922876641
wawnt,1,50247,-0.05112161761587661,1.6460121536958694
wawoo,1,50248,-0.05112161761587661,1.6460793845150978
wawr,1,50249,-0.05112161761587661,1.6461466153343265
wayararaw,1,50250,-0.05112161761587661,1.646213846153555
waylaid,1,50251,-0.05112161761587661,1.6462810769727836
waynes's,1,50252,-0.05112161761587661,1.646348307792012
wayside,1,50253,-0.05112161761587661,1.6464155386112405
wayter,1,50254,-0.05112161761587661,1.6464827694304691
wayward,1,50255,-0.05112161761587661,1.6465500002496976
wchch,1,50256,-0.05112161761587661,1.646617231068926
wd,1,50257,-0.05112161761587661,1.6466844618881546
wditadadada,1,50258,-0.05112161761587661,1.646751692707383
wds,1,50259,-0.05112161761587661,1.6468189235266115
we'are,1,50260,-0.05112161761587661,1.6468861543458402
we'regonna,1,50261,-0.05112161761587661,1.6469533851650686
weached,1,50262,-0.05112161761587661,1.647020615984297
weaded,1,50263,-0.05112161761587661,1.6470878468035257
weadr,1,50264,-0.05112161761587661,1.6471550776227541
weaf,1,50265,-0.05112161761587661,1.6472223084419828
weah,1,50266,-0.05112161761587661,1.6472895392612112
weahdoo,1,50267,-0.05112161761587661,1.6473567700804397
weaken,1,50268,-0.05112161761587661,1.6474240008996683
weakened,1,50269,-0.05112161761587661,1.6474912317188968
weakest,1,50270,-0.05112161761587661,1.6475584625381252
weakful,1,50271,-0.05112161761587661,1.6476256933573539
weakling,1,50272,-0.05112161761587661,1.6476929241765823
weakly,1,50273,-0.05112161761587661,1.6477601549958107
wealthy,1,50274,-0.05112161761587661,1.6478273858150394
wean,1,50275,-0.05112161761587661,1.6478946166342678
weansy,1,50276,-0.05112161761587661,1.6479618474534965
weasel's,1,50277,-0.05112161761587661,1.648029078272725
weat,1,50278,-0.05112161761587661,1.6480963090919534
